date,stock,RCV,RVT,positivePartscr,negativePartscr,splogscr,linscr
2018-02-22T00:00:00Z,CASH,-7.625,7e-4,0.001,0,0.0069,100
2018-02-23T00:00:00Z,CASH,-2.89,7e-4,0.0027,0.004,-0.004,43.8336
2018-02-24T00:00:00Z,CASH,8.024,0.0011,0.003,0.003,8e-4,51.263
2018-02-27T00:00:00Z,CASH,-3.356,8e-4,0.0023,0.0021,0.0022,54.8936
2018-02-28T00:00:00Z,CASH,17.54,8e-4,0.0033,0.0057,-0.0105,39.4636
2018-03-01T00:00:00Z,CASH,13.199,8e-4,0.0075,0.0062,0.0066,55.3694
2018-02-02T00:00:00Z,PRO,31.682,6e-4,0.0252,0.0033,0.0283,87.484
2018-02-03T00:00:00Z,PRO,-21.483,4e-4,0,0,0,0
2018-02-04T00:00:00Z,PRO,-88.615,6e-4,0.0345,0.0318,0.0013,52.0362
2018-02-06T00:00:00Z,PRO,-21.483,4e-4,0.0238,0,0.0147,100
2018-02-07T00:00:00Z,PRO,59.69,0.0011,0.0126,0.02,-0.0413,36.7291
2018-02-08T00:00:00Z,PRO,6.949,5e-4,0.0148,0.013,-0.0047,47.8663
2018-02-09T00:00:00Z,PRO,62.373,0.0011,0.0171,0.0035,0.0412,79.7844
2018-02-10T00:00:00Z,PRO,-25.853,4e-4,0,0,0,0
2018-02-13T00:00:00Z,PRO,-14.492,4e-4,0.0107,0.0089,0.0059,57.3113
2018-02-14T00:00:00Z,PRO,-14.338,4e-4,0,0,0,0
2018-02-15T00:00:00Z,PRO,21.187,6e-4,0.0177,0.0027,0.0462,91.0924
2018-02-16T00:00:00Z,PRO,40.89,8e-4,0.0091,7e-4,0.0267,97.089
2018-02-17T00:00:00Z,PRO,36.497,0.001,0,0.0011,-9e-4,0
2018-02-20T00:00:00Z,PRO,39.724,0.0015,0.0015,5e-4,0.0037,75.1678
2018-02-21T00:00:00Z,PRO,-17.048,4e-4,0.0163,0.0057,0.0094,79.0274
2018-02-22T00:00:00Z,PRO,2.203,5e-4,0.0269,0.0054,0.0336,82.6568
2018-02-23T00:00:00Z,PRO,35.028,7e-4,0,0,0,0
2018-02-24T00:00:00Z,PRO,1.017,6e-4,0.0137,0.0015,0.0083,72.5333
2018-02-27T00:00:00Z,PRO,36.864,8e-4,0,0,0,0
2018-02-28T00:00:00Z,PRO,-10.756,4e-4,0.0124,0,0.0175,100
2018-03-01T00:00:00Z,PRO,-11.352,4e-4,0.0054,0.0032,0.0018,57.0881
2018-02-02T00:00:00Z,SENS,53.363,9e-4,9e-4,0.0205,-0.155,3.5777
2018-02-03T00:00:00Z,SENS,-28.525,4e-4,0.0138,0.0137,-0.0122,42.4944
2018-02-06T00:00:00Z,SENS,-58.958,2e-4,0.0042,0.0181,-0.0271,18.9693
2018-02-07T00:00:00Z,SENS,-17.512,4e-4,0.0011,0.0119,-0.0453,8.056
2018-02-08T00:00:00Z,SENS,-68.709,1e-4,0,0.015,-0.0221,0
2018-02-09T00:00:00Z,SENS,-37.726,3e-4,0.0024,0.0127,-0.0302,14.9055
2018-02-10T00:00:00Z,SENS,-37.105,4e-4,0.0024,0.0112,-0.0267,16.9834
2018-02-13T00:00:00Z,SENS,19.842,7e-4,0,0.0171,-0.0943,0
2018-02-14T00:00:00Z,SENS,-16.969,4e-4,0.0032,0.0127,-0.0375,19.3077
2018-02-15T00:00:00Z,SENS,12.41,5e-4,0.0052,0.0171,-0.058,23.1501
2018-02-16T00:00:00Z,SENS,-6.126,4e-4,0,0.0133,-0.0665,0
2018-02-17T00:00:00Z,SENS,25.763,9e-4,0.004,0.009,-0.0394,28.8152
2018-02-20T00:00:00Z,SENS,20.37,0.0011,8e-4,0.0229,-0.0862,5.5166
2018-02-21T00:00:00Z,SENS,36.191,7e-4,0.0011,0.016,-0.1002,5.6016
2018-02-22T00:00:00Z,SENS,45.856,9e-4,4e-4,0.008,-0.0834,4.2021
2018-02-23T00:00:00Z,SENS,-38.336,3e-4,0.0028,0.0085,-0.0202,20.2279
2018-02-24T00:00:00Z,SENS,18.386,7e-4,0.0015,0.0248,-0.1246,4.0423
2018-02-27T00:00:00Z,SENS,50.635,0.001,5e-4,0.013,-0.1144,3.4767
2018-02-28T00:00:00Z,SENS,47.452,8e-4,0.0012,0.0127,-0.1041,8.3069
2018-03-01T00:00:00Z,SENS,49.286,8e-4,0.0044,0.0164,-0.1049,20.6865
2018-02-02T00:00:00Z,WTI,21.213,1e-4,0,0.0045,-0.0038,0
2018-02-03T00:00:00Z,WTI,52.364,3e-4,0.0016,0.0016,0,50
2018-02-06T00:00:00Z,WTI,-15.383,1e-4,0,0,0,0
2018-02-07T00:00:00Z,WTI,-57.692,0,0,0,0,0
2018-02-08T00:00:00Z,WTI,-15.383,1e-4,0,0,0,0
2018-02-09T00:00:00Z,WTI,-57.365,0,0,0,0,0
2018-02-10T00:00:00Z,WTI,-14.504,1e-4,0,0,0,0
2018-02-13T00:00:00Z,WTI,-13.845,1e-4,0,0,0,0
2018-02-14T00:00:00Z,WTI,-11.813,1e-4,0,0.0061,-0.0039,0
2018-02-15T00:00:00Z,WTI,-11.813,1e-4,0,0,0,0
2018-02-16T00:00:00Z,WTI,-55.556,0,0,0,0,0
2018-02-17T00:00:00Z,WTI,-11.111,1e-4,0,0,0,0
2018-02-21T00:00:00Z,WTI,24.243,1e-4,0,0.0047,-0.0039,0
2018-02-22T00:00:00Z,WTI,-12.698,1e-4,0,0,0,0
2018-02-23T00:00:00Z,WTI,23.213,1e-4,0.0078,0.0138,-0.0052,36.2924
2018-02-24T00:00:00Z,WTI,41.073,2e-4,0,0,0,0
2018-02-27T00:00:00Z,WTI,-15.789,1e-4,0,0,0,0
2018-02-28T00:00:00Z,WTI,-57.895,0,0,0,0,0
2018-03-01T00:00:00Z,WTI,-57.575,0,0,0,0,0
2018-02-02T00:00:00Z,SD,-15.931,3e-4,0,0.0099,-0.0231,0
2018-02-03T00:00:00Z,SD,-43.52,3e-4,0,0,0,0
2018-02-06T00:00:00Z,SD,-30.8,3e-4,0.013,0.0029,0.012,81.1705
2018-02-07T00:00:00Z,SD,9.331,4e-4,0.0039,0.0039,-0.0052,36.1757
2018-02-08T00:00:00Z,SD,33.803,5e-4,0.012,0.0076,0.0191,63.8012
2018-02-09T00:00:00Z,SD,60.786,8e-4,0.0015,7e-4,0.003,72.0588
2018-02-10T00:00:00Z,SD,6.163,5e-4,0.0049,0.0133,-0.0338,13.7295
2018-02-11T00:00:00Z,SD,-86.679,7e-4,0,0,0,0
2018-02-13T00:00:00Z,SD,-33.52,3e-4,0.0103,0.0052,0.0046,56.8768
2018-02-14T00:00:00Z,SD,24.225,5e-4,0.0117,0.0029,0.0275,80
2018-02-15T00:00:00Z,SD,-14.801,3e-4,0.002,0.0021,0.0283,93.985
2018-02-16T00:00:00Z,SD,-42.742,2e-4,0,0.0158,-0.0287,0
2018-02-17T00:00:00Z,SD,0.604,5e-4,0,0.0015,-0.002,0
2018-02-18T00:00:00Z,SD,-85.627,6e-4,0,0,0,0
2018-02-21T00:00:00Z,SD,-13.757,3e-4,0,0.0017,-0.0019,0
2018-02-22T00:00:00Z,SD,70.476,0.0012,0.0078,0.0254,-0.0988,23.7373
2018-02-23T00:00:00Z,SD,10.179,4e-4,0.0118,0.0015,0.0333,94.8119
2018-02-24T00:00:00Z,SD,-2.39,4e-4,0.0016,0.0016,0.0092,85.0187
2018-02-27T00:00:00Z,SD,-1.829,3e-4,0.0091,0.005,0.0088,65.7895
2018-02-28T00:00:00Z,SD,10.145,3e-4,0.0239,0.0136,0.0251,63.5076
2018-03-01T00:00:00Z,SD,-44.242,2e-4,0,0.0023,-0.002,0
2018-02-02T00:00:00Z,AUD,15.81,3e-4,0,0,0,0
2018-02-03T00:00:00Z,AUD,33.926,6e-4,0,0,0,0
2018-02-05T00:00:00Z,AUD,-16.107,0.0062,0,0,0,0
2018-02-06T00:00:00Z,AUD,59.733,8e-4,0,0,0,0
2018-02-07T00:00:00Z,AUD,-33.629,2e-4,0,0,0,0
2018-02-08T00:00:00Z,AUD,-33.333,2e-4,0,0,0,0
2018-02-09T00:00:00Z,AUD,-32.886,2e-4,0,0,0,0
2018-02-10T00:00:00Z,AUD,-66.368,1e-4,0,0,0,0
2018-02-12T00:00:00Z,AUD,-49.664,0.0043,0,0,0,0
2018-02-13T00:00:00Z,AUD,-32.126,2e-4,0,0,0,0
2018-02-14T00:00:00Z,AUD,2.667,3e-4,0,0,0,0
2018-02-15T00:00:00Z,AUD,2.888,3e-4,0,0,0,0
2018-02-16T00:00:00Z,AUD,-47.796,1e-4,0,0,0,0
2018-02-17T00:00:00Z,AUD,-47.059,2e-4,0,0,0,0
2018-02-20T00:00:00Z,AUD,18.34,7e-4,0,0,0,0
2018-02-21T00:00:00Z,AUD,4.505,3e-4,0,0,0,0
2018-02-22T00:00:00Z,AUD,-47.017,1e-4,0,0,0,0
2018-02-23T00:00:00Z,AUD,-28.846,2e-4,0,0,0,0
2018-02-24T00:00:00Z,AUD,5.63,4e-4,0,0,0,0
2018-02-26T00:00:00Z,AUD,5.18,0.0054,0,0,0,0
2018-02-27T00:00:00Z,AUD,4.955,3e-4,0,0,0,0
2018-02-28T00:00:00Z,AUD,47.175,4e-4,0,0,0,0
2018-03-01T00:00:00Z,AUD,-14.351,2e-4,0,0,0,0
2018-03-02T00:00:00Z,PX,4.739,4e-4,0,0,0,0
2018-03-03T00:00:00Z,PX,-7.167,5e-4,0,0,0,0
2018-03-06T00:00:00Z,PX,27.941,6e-4,0,0,0,0
2018-03-07T00:00:00Z,PX,44.945,8e-4,0,0,0,0
2018-03-08T00:00:00Z,PX,52.861,9e-4,0.0065,0,0.0446,100
2018-03-09T00:00:00Z,PX,-66.613,1e-4,0,0,0,0
2018-03-10T00:00:00Z,PX,-88.707,1e-4,0,0,0,0
2018-03-13T00:00:00Z,PX,31.573,6e-4,0.0017,0.0017,0,50
2018-03-14T00:00:00Z,PX,44.216,9e-4,0,0,0,0
2018-03-15T00:00:00Z,PX,50.249,9e-4,0,0,0,0
2018-03-16T00:00:00Z,PX,10.149,5e-4,0.0063,0.0137,-0.0078,31.6514
2018-03-17T00:00:00Z,PX,-0.495,6e-4,0,0.0113,-0.0912,0
2018-03-18T00:00:00Z,PX,-55.41,0.0026,0,0,0,0
2018-03-19T00:00:00Z,PX,-32.792,0.0075,0,0,0,0
2018-03-20T00:00:00Z,PX,0.806,5e-4,0,0,0,0
2018-03-21T00:00:00Z,PX,31.104,6e-4,0,0,0,0
2018-03-22T00:00:00Z,PX,25,6e-4,0,0,0,0
2018-03-23T00:00:00Z,PX,-10.968,4e-4,0,0,0,0
2018-03-24T00:00:00Z,PX,-32.792,3e-4,0,0,0,0
2018-03-25T00:00:00Z,PX,-54.838,0.003,0,0,0,0
2018-03-26T00:00:00Z,PX,-31.949,0.0047,0,0,0,0
2018-03-27T00:00:00Z,PX,-31.646,3e-4,0,0,0,0
2018-03-28T00:00:00Z,PX,-20.031,3e-4,0,0.0146,-0.0802,0
2018-03-29T00:00:00Z,PX,41.187,7e-4,0,0,0,0
2018-03-30T00:00:00Z,PX,11.096,4e-4,0,0,0,0
2018-03-02T00:00:00Z,CHS,45,2e-4,0,0.0073,-0.0048,0
2018-03-03T00:00:00Z,CHS,-8.396,1e-4,0,0.0082,-0.0048,0
2018-03-06T00:00:00Z,CHS,74.814,5e-4,0,0.003,-0.0048,0
2018-03-07T00:00:00Z,CHS,42.083,2e-4,0.0271,0.0072,0.0309,75.8675
2018-03-08T00:00:00Z,CHS,-55.556,0,0,0.0097,-0.0048,0
2018-03-09T00:00:00Z,CHS,-55.556,0,0,0.0097,-0.0048,0
2018-03-10T00:00:00Z,CHS,-55.223,1e-4,0,0.0097,-0.0048,0
2018-03-13T00:00:00Z,CHS,73.889,4e-4,0.0155,0.0188,-0.0133,45.1192
2018-03-14T00:00:00Z,CHS,22.777,2e-4,0.0128,0.0164,-0.0062,41.9355
2018-03-15T00:00:00Z,CHS,-56.835,1e-4,0,0.0097,-0.0048,0
2018-03-16T00:00:00Z,CHS,-55.883,0,0,0.0097,-0.0048,0
2018-03-17T00:00:00Z,CHS,-55.474,1e-4,0,0.0097,-0.0048,0
2018-03-20T00:00:00Z,CHS,-10.79,1e-4,0.0208,0.0063,0.0113,73.2
2018-03-21T00:00:00Z,CHS,-55.395,0,0,0.0097,-0.0048,0
2018-03-22T00:00:00Z,CHS,-55.072,1e-4,0,0.0097,-0.0048,0
2018-03-23T00:00:00Z,CHS,-54.745,0,0,0.014,-0.007,0
2018-03-24T00:00:00Z,CHS,-9.49,1e-4,0.0229,0.0083,0.0114,69.9491
2018-03-27T00:00:00Z,CHS,44.048,2e-4,0.022,0.0183,0.0073,54.8466
2018-03-28T00:00:00Z,CHS,42.858,2e-4,0.0055,0.04,-0.0714,13.9535
2018-03-29T00:00:00Z,CHS,-56.25,0,0,0.0097,-0.0048,0
2018-03-30T00:00:00Z,CHS,22.75,1e-4,0.0038,0.0015,0.0039,64.5985
2018-03-02T00:00:00Z,AGM,54.422,2e-4,0.0181,0.0032,0.0337,89.628
2018-03-03T00:00:00Z,AGM,-25.758,1e-4,0.0268,0.0063,0.013,76.2846
2018-03-06T00:00:00Z,AGM,46.53,3e-4,0.0109,0.004,0.0139,72.3173
2018-03-07T00:00:00Z,AGM,-25.758,1e-4,0,0.0034,-0.0033,0
2018-03-08T00:00:00Z,AGM,45.714,2e-4,0.0113,0.009,0.0173,66.5756
2018-03-09T00:00:00Z,AGM,88.932,0.0012,0.0165,0.0119,0.0342,58.7846
2018-03-10T00:00:00Z,AGM,59.767,4e-4,0.0026,0.0087,-0.0086,31.1301
2018-03-13T00:00:00Z,AGM,-29.496,1e-4,0,0,0,0
2018-03-14T00:00:00Z,AGM,57.726,4e-4,0.0115,0.0109,-0.0077,43.4921
2018-03-15T00:00:00Z,AGM,65.76,5e-4,0.0115,0.0132,-0.0041,48.0359
2018-03-16T00:00:00Z,AGM,25,2e-4,0.0115,0.0069,0.0065,60.4651
2018-03-17T00:00:00Z,AGM,49,4e-4,0.0059,0.0112,-0.0092,34.2762
2018-03-20T00:00:00Z,AGM,48.333,3e-4,0,0.0035,-0.0118,0
2018-03-21T00:00:00Z,AGM,85.68,0.0012,0.0017,8e-4,0.0114,67.6119
2018-03-22T00:00:00Z,AGM,53.5,4e-4,0.0098,0.0064,0.0042,54.6227
2018-03-23T00:00:00Z,AGM,45.429,3e-4,0.0085,0.0019,0.0187,86.6157
2018-03-24T00:00:00Z,AGM,75.882,0.001,0.0101,0.0144,-0.0188,43.6929
2018-03-27T00:00:00Z,AGM,31.045,3e-4,0.0103,0.0052,0.0141,66.2971
2018-03-28T00:00:00Z,AGM,40.11,3e-4,0.0147,0.0079,0.0197,64.1851
2018-03-29T00:00:00Z,AGM,29.56,3e-4,0.0067,0.0105,-0.0135,28.5714
2018-03-30T00:00:00Z,AGM,68.519,6e-4,0.018,0.0072,0.0511,70.7517
2018-03-02T00:00:00Z,FOR,-16.193,7e-4,0.0076,0.0328,-0.169,18.4698
2018-03-03T00:00:00Z,FOR,13.751,0.0016,0.008,0.0299,-0.1816,19.7081
2018-03-06T00:00:00Z,FOR,-19.752,9e-4,0.009,0.0343,-0.165,19.9196
2018-03-07T00:00:00Z,FOR,-27.865,8e-4,0.0077,0.0295,-0.1355,20.983
2018-03-08T00:00:00Z,FOR,8.275,0.0012,0.0108,0.0293,-0.1308,28.5845
2018-03-09T00:00:00Z,FOR,5.133,0.0011,0.0058,0.0322,-0.212,13.9087
2018-03-10T00:00:00Z,FOR,13.667,0.0015,0.0089,0.0293,-0.1708,21.1522
2018-03-11T00:00:00Z,FOR,-81.503,0.0026,0.0025,0.0059,-0.0146,21.2644
2018-03-13T00:00:00Z,FOR,16.88,0.0013,0.0073,0.0346,-0.2418,16.0648
2018-03-14T00:00:00Z,FOR,-5.388,0.0011,0.0079,0.0344,-0.1986,17.1355
2018-03-15T00:00:00Z,FOR,0,0.0011,0.0074,0.0348,-0.2053,15.6933
2018-03-16T00:00:00Z,FOR,-42.323,6e-4,0.0081,0.0294,-0.0883,23.9617
2018-03-17T00:00:00Z,FOR,50.364,0.0026,0.0068,0.0329,-0.3093,15.805
2018-03-20T00:00:00Z,FOR,36.574,0.0017,0.0079,0.0273,-0.2013,21.9794
2018-03-21T00:00:00Z,FOR,31.019,0.0014,0.0081,0.0356,-0.243,19.0179
2018-03-22T00:00:00Z,FOR,-12.314,0.001,0.005,0.0333,-0.1866,12.5898
2018-03-23T00:00:00Z,FOR,4.034,0.001,0.0089,0.0306,-0.1607,22.3157
2018-03-24T00:00:00Z,FOR,35.529,0.0017,0.0047,0.0333,-0.2869,11.0365
2018-03-26T00:00:00Z,FOR,-94.931,8e-4,0.0024,0.0293,-0.0132,7.571
2018-03-27T00:00:00Z,FOR,25.621,0.0014,0.0086,0.0309,-0.2011,21.165
2018-03-28T00:00:00Z,FOR,15.354,0.0011,0.0073,0.0326,-0.2217,16.6238
2018-03-29T00:00:00Z,FOR,33.495,0.0015,0.0079,0.0337,-0.2619,16.5862
2018-03-30T00:00:00Z,FOR,0.848,9e-4,0.0055,0.0322,-0.2098,13.3418
2018-03-31T00:00:00Z,FOR,8.696,0.0055,0.0101,0.0325,-0.1433,25.072
2018-03-02T00:00:00Z,INTL,-1.754,2e-4,0.0095,0.0228,-0.0317,14.6965
2018-03-03T00:00:00Z,INTL,31.548,4e-4,0.0089,0.0148,-0.0159,37.4816
2018-03-06T00:00:00Z,INTL,52.778,5e-4,0.015,0.0024,0.0222,67.9303
2018-03-07T00:00:00Z,INTL,-76.371,1e-4,0,0,0,0
2018-03-08T00:00:00Z,INTL,-28.75,1e-4,0.033,0.0041,0.0347,89.978
2018-03-09T00:00:00Z,INTL,-52.1,1e-4,0.0255,0,0.0199,100
2018-03-10T00:00:00Z,INTL,-27.543,2e-4,0.0012,0.0023,-0.0126,5.8621
2018-03-13T00:00:00Z,INTL,51.786,4e-4,0.0067,0,0.0057,100
2018-03-14T00:00:00Z,INTL,-76.764,1e-4,0.0114,0,0.0057,100
2018-03-15T00:00:00Z,INTL,-75.111,1e-4,0,0,0,0
2018-03-16T00:00:00Z,INTL,-0.446,2e-4,0.0059,0.0264,-0.0347,16.4835
2018-03-17T00:00:00Z,INTL,48.438,5e-4,0.0087,0.0313,-0.0835,19.667
2018-03-18T00:00:00Z,INTL,-51.073,0.0013,0.0093,0.0296,-0.0197,24.7853
2018-03-20T00:00:00Z,INTL,-74.553,1e-4,0.0091,0,0.0045,100
2018-03-21T00:00:00Z,INTL,-74.222,0,0.0328,0.0164,0.008,66.6667
2018-03-23T00:00:00Z,INTL,-48.018,1e-4,0.0206,0.0206,0,50
2018-03-24T00:00:00Z,INTL,-74.009,1e-4,0,0.0256,-0.0126,0
2018-03-27T00:00:00Z,INTL,35.278,3e-4,0.0089,0.0204,-0.0193,24.875
2018-03-28T00:00:00Z,INTL,-48.718,1e-4,0.0155,0.0103,0.0051,60.0775
2018-03-30T00:00:00Z,INTL,-23.405,1e-4,0.0035,0.0105,-0.011,30.6507
2018-03-06T00:00:00Z,STAR,-15.045,1e-4,0.0243,0.0058,0.0183,80.8511
2018-03-07T00:00:00Z,STAR,-14.284,1e-4,0.0174,0.0174,0,50
2018-03-08T00:00:00Z,STAR,-57.142,0,0,0,0,0
2018-03-14T00:00:00Z,STAR,-57.548,1e-4,0.0174,0.0053,0.006,76.652
2018-03-16T00:00:00Z,STAR,-56.863,0,0.0181,0.0032,0.0074,84.9765
2018-03-21T00:00:00Z,STAR,-55.209,0,0.0474,0.0065,0.0199,87.9406
2018-03-22T00:00:00Z,STAR,-54.737,1e-4,0.0392,0.0075,0.0155,83.94
2018-03-24T00:00:00Z,STAR,43.023,2e-4,0.0188,0.0175,0.0034,53.956
2018-03-27T00:00:00Z,STAR,41.86,2e-4,0.0192,0.0045,0.033,80.8304
2018-03-28T00:00:00Z,STAR,65.26,3e-4,0.0303,0,0.0389,100
2018-03-29T00:00:00Z,STAR,-58.096,0,0.0373,0.0047,0.016,88.8095
2018-03-30T00:00:00Z,STAR,-16.981,1e-4,0.0283,0.005,0.0226,84.985
2018-03-31T00:00:00Z,STAR,-57.944,2e-4,0,0,0,0
2018-03-02T00:00:00Z,CASH,17.381,8e-4,0.0021,0.0087,-0.0413,20.751
2018-03-03T00:00:00Z,CASH,-9.309,9e-4,0.0033,0.0042,-0.0036,45.3046
2018-03-06T00:00:00Z,CASH,8.024,9e-4,0.0026,0.0049,-0.0052,42.4581
2018-03-07T00:00:00Z,CASH,-3.263,8e-4,8e-4,3e-4,0.0025,70.4
2018-03-08T00:00:00Z,CASH,27.743,0.0011,0.0044,0.0038,7e-4,50.6214
2018-03-09T00:00:00Z,CASH,-9.569,7e-4,7e-4,0,0.0044,100
2018-03-10T00:00:00Z,CASH,20.408,0.0013,0.0035,0.0023,0.0082,62.0887
2018-03-13T00:00:00Z,CASH,23.665,0.0011,0.004,0.0031,0.0075,56.2305
2018-03-14T00:00:00Z,CASH,37.154,0.0015,0.0024,0.0019,0.0052,58.1184
2018-03-15T00:00:00Z,CASH,-11.765,8e-4,6e-4,0,0.0042,100
2018-03-16T00:00:00Z,CASH,-6.145,8e-4,0.0018,0,0.0128,100
2018-03-17T00:00:00Z,CASH,-11.929,9e-4,6e-4,0.0019,-0.0048,31.6981
2018-03-20T00:00:00Z,CASH,10.192,0.001,0.0025,0.0054,-0.0166,33.1081
2018-03-21T00:00:00Z,CASH,-29.478,6e-4,0.0015,0.003,-0.0057,36.1702
2018-03-22T00:00:00Z,CASH,-35.052,6e-4,8e-4,0.0021,-0.0106,22.3077
2018-03-23T00:00:00Z,CASH,5.467,9e-4,0.0032,9e-4,0.0152,78.9963
2018-03-24T00:00:00Z,CASH,14.365,0.0011,0.0056,0.0067,-0.0186,39.4859
2018-03-27T00:00:00Z,CASH,14.141,0.001,0.0052,0.0037,0.0067,56.8138
2018-03-28T00:00:00Z,CASH,13.828,9e-4,0.0023,0.0041,-0.0083,39.196
2018-03-29T00:00:00Z,CASH,4.08,8e-4,0.0026,0.0028,0.0014,52.1805
2018-03-30T00:00:00Z,CASH,13.203,8e-4,0.0024,0.0081,-0.0328,27.1964
2018-03-31T00:00:00Z,CASH,-30.623,0.0029,0,0,0,0
2018-03-02T00:00:00Z,PRO,57.486,9e-4,0.0351,0.0025,0.066,93.1159
2018-03-03T00:00:00Z,PRO,-21.983,5e-4,0.0308,0.0055,0.0384,84.7139
2018-03-06T00:00:00Z,PRO,14.124,6e-4,0.0194,0.0025,0.0301,87.4552
2018-03-07T00:00:00Z,PRO,-2.8,5e-4,0.0244,0.005,0.0477,83.7393
2018-03-08T00:00:00Z,PRO,30.621,7e-4,0.0269,0.0031,0.0426,89.6035
2018-03-09T00:00:00Z,PRO,42.091,8e-4,0.0145,0.0033,0.0191,79.0869
2018-03-10T00:00:00Z,PRO,-51.954,3e-4,0,0,0,0
2018-03-13T00:00:00Z,PRO,34.216,8e-4,0.0204,0,0.0177,100
2018-03-14T00:00:00Z,PRO,37.687,9e-4,0.0036,0,0.0073,100
2018-03-15T00:00:00Z,PRO,-23.501,4e-4,0,0,0,0
2018-03-16T00:00:00Z,PRO,-70.302,1e-4,0.0062,0.0031,0.0087,73.7265
2018-03-17T00:00:00Z,PRO,-90.067,1e-4,0.0143,0.0214,-0.0035,40.056
2018-03-20T00:00:00Z,PRO,43.691,9e-4,0.0042,0,0.0125,100
2018-03-21T00:00:00Z,PRO,-20.672,4e-4,0.0398,0.0017,0.0252,95.922
2018-03-22T00:00:00Z,PRO,-11.055,5e-4,0.0215,0.0024,0.0367,92.0131
2018-03-23T00:00:00Z,PRO,33.559,7e-4,0,0,0,0
2018-03-24T00:00:00Z,PRO,-9.548,5e-4,0,0,0,0
2018-03-27T00:00:00Z,PRO,60.719,0.0013,0.0116,0.0024,0.0253,89.9083
2018-03-28T00:00:00Z,PRO,-50.637,2e-4,0.0228,0.0065,0.0088,77.8125
2018-03-29T00:00:00Z,PRO,-70.048,1e-4,0,0,0,0
2018-03-30T00:00:00Z,PRO,-89.873,0,0.0234,0,0.0116,100
2018-03-31T00:00:00Z,PRO,-89.873,2e-4,0.0417,0,0.0204,100
2018-03-02T00:00:00Z,SENS,43.033,7e-4,0.0024,0.0226,-0.1449,9.3088
2018-03-03T00:00:00Z,SENS,-1.254,6e-4,0.0078,0.0156,-0.0553,19.6705
2018-03-06T00:00:00Z,SENS,22.1,7e-4,0.0015,0.0097,-0.0565,9.3834
2018-03-07T00:00:00Z,SENS,-50.549,3e-4,0.0012,0.0134,-0.0315,5.6911
2018-03-08T00:00:00Z,SENS,-40.566,3e-4,0.0022,0.0143,-0.0345,14.2857
2018-03-09T00:00:00Z,SENS,-40.845,3e-4,0.0026,0.0207,-0.0625,6.5891
2018-03-10T00:00:00Z,SENS,-30.551,4e-4,0.0014,0.0133,-0.0459,7.9654
2018-03-13T00:00:00Z,SENS,46.366,9e-4,0.0017,0.0109,-0.0833,11.0879
2018-03-14T00:00:00Z,SENS,50.869,0.0011,0.0034,0.0124,-0.091,15.9453
2018-03-15T00:00:00Z,SENS,39.309,9e-4,6e-4,0.0101,-0.0753,5.5255
2018-03-16T00:00:00Z,SENS,-31.839,3e-4,0,0.0129,-0.0538,0
2018-03-17T00:00:00Z,SENS,-41.03,4e-4,0.0043,0.0103,-0.0215,24.6328
2018-03-20T00:00:00Z,SENS,6.892,6e-4,0,0.0115,-0.0637,0
2018-03-21T00:00:00Z,SENS,-41.325,3e-4,0.0028,0.0112,-0.0252,19.6532
2018-03-22T00:00:00Z,SENS,-90.064,1e-4,0.0036,0,0.0018,100
2018-03-23T00:00:00Z,SENS,21.216,6e-4,0.0049,0.0105,-0.053900000000000003,20.5955
2018-03-24T00:00:00Z,SENS,26.382,8e-4,3e-4,0.0121,-0.0804,2.0799
2018-03-27T00:00:00Z,SENS,-31.734,4e-4,8e-4,0.0135,-0.0468,3.4939
2018-03-28T00:00:00Z,SENS,26.339,7e-4,0.0022,0.0137,-0.0744,13.7795
2018-03-29T00:00:00Z,SENS,59.916,0.0012,0.0061,0.0158,-0.1207,22.7047
2018-03-30T00:00:00Z,SENS,57.188,0.0011,0.0068,0.0128,-0.0826,26.4657
2018-03-02T00:00:00Z,WTI,85.996,7e-4,0.0125,0.0161,-0.0277,41.7268
2018-03-03T00:00:00Z,WTI,-24.832,1e-4,0,0,0,0
2018-03-05T00:00:00Z,WTI,-62,0.0014,0,0,0,0
2018-03-06T00:00:00Z,WTI,-62,1e-4,0,0,0,0
2018-03-07T00:00:00Z,WTI,-24.001,1e-4,0,0.0052,-0.004,0
2018-03-08T00:00:00Z,WTI,-61.487,0,0.0022,0.0022,0,50
2018-03-09T00:00:00Z,WTI,-61.224,0,0,0,0,0
2018-03-10T00:00:00Z,WTI,-60.959,1e-4,0,0,0,0
2018-03-13T00:00:00Z,WTI,82.346,8e-4,0.0152,0.0065,0.019,68.3824
2018-03-14T00:00:00Z,WTI,28.07,2e-4,0,0,0,0
2018-03-15T00:00:00Z,WTI,-64.848,1e-4,0,0,0,0
2018-03-16T00:00:00Z,WTI,-64.634,0,0,0,0,0
2018-03-17T00:00:00Z,WTI,42.414,3e-4,0,0,0,0
2018-03-21T00:00:00Z,WTI,-29.194,1e-4,0.0095,0.0223,-0.009,29.9349
2018-03-23T00:00:00Z,WTI,7.143,1e-4,0,0.0043,-0.004,0
2018-03-24T00:00:00Z,WTI,-63.398,1e-4,0,0,0,0
2018-03-27T00:00:00Z,WTI,31.14,2e-4,0.0084,0.0018,0.0062,70.8609
2018-03-28T00:00:00Z,WTI,-63.461,0,0,0.0074,-0.0037,0
