date,ranking
2019-06-30,"['AMD', 'PCG', 'CNC', 'GOOG', 'DD', 'TSLA', 'AAL', 'CSCO', 'BMY', 'LEA', 'AAPL', 'FB', 'TSN', 'MSCI', 'XOM', 'GM', 'BX', 'NKE', 'MSFT', 'SBUX', 'NFLX', 'ET', 'IP', 'UAL', 'EA', 'ABBV', 'CRM', 'GIS', 'MS', 'AMZN', 'BSX', 'LNG', 'NDAQ', 'TGT', 'KR', 'CME', 'BLK', 'NTRS', 'FOX', 'ICE', 'WMT', 'PG', 'MGM', 'GE', 'ABT', 'UNH', 'DE', 'IT', 'GS', 'CMCSA', 'ORCL', 'CVX', 'CMS', 'OKE', 'EBAY', 'CAT', 'KO', 'UPS', 'T', 'ABC', 'VZ', 'MA', 'MO', 'PNC', 'ADP', 'IBM', 'JNJ', 'DAL', 'HD', 'MAR', 'FE', 'FDX', 'PSA', 'V', 'CE', 'DIS', 'USB', 'F', 'DUK', 'INTC', 'CVS', 'COO', 'RF', 'MCD', 'BAC', 'PM', 'AIG', 'POOL', 'BK', 'C', 'PFE', 'JPM', 'WFC']"
2019-07-07,"['PCG', 'CRM', 'NFLX', 'CME', 'AMD', 'MO', 'AMZN', 'FB', 'GM', 'LNG', 'ADP', 'CSCO', 'GOOG', 'IP', 'VZ', 'CE', 'DE', 'AAL', 'HD', 'BMY', 'ET', 'GS', 'FOX', 'AAPL', 'MA', 'JPM', 'C', 'FDX', 'PM', 'GIS', 'INTC', 'ICE', 'DD', 'DIS', 'BAC', 'MSCI', 'MS', 'GE', 'COO', 'WMT', 'NKE', 'NTRS', 'IT', 'WFC', 'ABC', 'RF', 'BLK', 'DAL', 'KKR', 'MSFT', 'KO', 'ABBV', 'FE', 'IBM', 'GD', 'CMS', 'T']"
2019-07-14,"['CNC', 'AMD', 'CI', 'QCOM', 'UNH', 'NFLX', 'FB', 'DE', 'TSLA', 'MS', 'MO', 'AAPL', 'LLY', 'AAL', 'NTRS', 'BX', 'POOL', 'ET', 'CSCO', 'ORCL', 'ABBV', 'LNG', 'PNC', 'INTC', 'DD', 'MAR', 'CRM', 'XOM', 'MSCI', 'EA', 'CVS', 'PFE', 'AMZN', 'IP', 'KEY', 'GOOG', 'EBAY', 'DAL', 'ABT', 'JNJ', 'OKE', 'MGM', 'GS', 'KKR', 'WFC', 'FE', 'PM', 'BLK', 'GE', 'BK', 'ICE', 'NKE', 'AXP', 'RF', 'MSFT', 'FOX', 'FDX', 'DUK', 'MCD', 'IBM', 'DIS', 'HD', 'ABC', 'LEA', 'T', 'C', 'USB', 'CE', 'SO', 'CMCSA', 'TGT', 'GM', 'BSX', 'ADP', 'BAC', 'LUV', 'JPM', 'NDAQ', 'CVX', 'VZ', 'UAL', 'PG', 'IT', 'COO', 'SBUX', 'CME', 'UPS', 'GIS', 'DFS', 'CMS', 'F', 'MA']"
2019-07-21,"['NFLX', 'EA', 'UNH', 'OKE', 'CI', 'BMY', 'CNC', 'PCG', 'ABBV', 'ABC', 'DAL', 'GOOG', 'KKR', 'AMZN', 'NDAQ', 'FB', 'PSA', 'TSLA', 'PM', 'ORCL', 'AMD', 'MSFT', 'ET', 'GIS', 'AAL', 'AAPL', 'MS', 'GS', 'LEA', 'CMCSA', 'DIS', 'LUV', 'QCOM', 'IT', 'KEY', 'JNJ', 'AXP', 'KO', 'ICE', 'CVS', 'MA', 'CRM', 'BAC', 'T', 'MAR', 'PNC', 'UAL', 'MSCI', 'CMS', 'IBM', 'BSX', 'LNG', 'ABT', 'HON', 'UPS', 'HD', 'CME', 'POOL', 'INTC', 'GE', 'WFC', 'KR', 'EBAY', 'MGM', 'SBUX', 'FDX', 'JPM', 'DFS', 'BK', 'VZ', 'WMT', 'FE', 'CVX', 'DE', 'DD', 'BLK', 'BX', 'V', 'C', 'RF', 'MCD', 'CE', 'MO', 'TGT', 'IP', 'GM', 'CAR', 'NTRS', 'USB', 'COO']"
2019-07-28,"['TSLA', 'UPS', 'DFS', 'KKR', 'GOOG', 'SBUX', 'PCG', 'NTRS', 'NFLX', 'WFC', 'ET', 'BX', 'AAL', 'AMZN', 'FB', 'BK', 'BMY', 'NDAQ', 'RF', 'AAPL', 'NOW', 'LEA', 'MSFT', 'AMD', 'KEY', 'F', 'JNJ', 'DD', 'KO', 'GD', 'LUV', 'GE', 'UAL', 'LLY', 'OKE', 'ABC', 'ABBV', 'DUK', 'DIS', 'BAC', 'CVX', 'PG', 'DE', 'POOL', 'LNG', 'MSCI', 'T', 'ICE', 'PSA', 'BSX', 'TGT', 'CME', 'CAT', 'CMCSA', 'DAL', 'IBM', 'CNC', 'PFE', 'GS', 'IT', 'UNH', 'PNC', 'MS', 'WMT', 'JPM', 'FOX', 'USB', 'C', 'XOM', 'INTC', 'GIS', 'QCOM', 'VZ', 'WY', 'HON', 'MAR', 'MO', 'FDX', 'FE', 'CRM', 'KR', 'GM', 'MA', 'V', 'CVS', 'IP', 'CMS', 'ABT', 'HD', 'ADP', 'EBAY', 'MCD', 'COO']"
2019-08-04,"['IT', 'AMD', 'GOOG', 'PCG', 'PFE', 'NFLX', 'IP', 'CI', 'UPS', 'NOW', 'LEA', 'NTRS', 'CRM', 'FDX', 'KKR', 'ET', 'SBUX', 'NKE', 'BX', 'MGM', 'AMZN', 'MS', 'GS', 'POOL', 'CNC', 'FB', 'BK', 'CSCO', 'JNJ', 'JPM', 'QCOM', 'LNG', 'DE', 'INTC', 'AIG', 'DD', 'WFC', 'XOM', 'AAPL', 'USB', 'MA', 'DAL', 'TSLA', 'MSCI', 'C', 'GE', 'BAC', 'RF', 'F', 'UAL', 'ABT', 'CAR', 'CMCSA', 'CE', 'MSFT', 'PG', 'LUV', 'IBM', 'ABC', 'MAR', 'PM', 'BMY', 'ABBV', 'PNC', 'ADP', 'WMT', 'HD', 'EA', 'CVX', 'V', 'GM', 'KO', 'MO', 'ICE', 'CME', 'VZ', 'CVS', 'EBAY', 'DIS', 'FOX', 'KR', 'PSA', 'COO', 'T', 'MCD', 'CMS', 'BSX', 'GIS', 'FE']"
2019-08-11,"['NFLX', 'AMD', 'PCG', 'IT', 'ABC', 'GE', 'UPS', 'LEA', 'CAR', 'TSN', 'EA', 'AMZN', 'VZ', 'DIS', 'AAL', 'FB', 'WFC', 'CRM', 'CNC', 'NKE', 'NOW', 'KKR', 'CVS', 'OKE', 'LNG', 'IP', 'IBM', 'INTC', 'MO', 'POOL', 'GOOG', 'MSCI', 'CSCO', 'WMT', 'ET', 'MS', 'AAPL', 'USB', 'MAR', 'AXP', 'QCOM', 'GD', 'DE', 'NTRS', 'CME', 'MSFT', 'BMY', 'HD', 'C', 'ABT', 'EBAY', 'JPM', 'CMCSA', 'FOX', 'BAC', 'ABBV', 'ICE', 'GS', 'PSA', 'T', 'MA', 'ADP', 'FE', 'DUK', 'PG', 'MCD', 'CMS', 'BSX', 'GM', 'FDX', 'COO']"
2019-08-18,"['PCG', 'TSLA', 'AAL', 'DFS', 'UPS', 'CSCO', 'IT', 'ET', 'LEA', 'RF', 'NTRS', 'AMD', 'KKR', 'UAL', 'GE', 'NFLX', 'WFC', 'CAT', 'LNG', 'DE', 'PFE', 'CRM', 'GOOG', 'CVX', 'MS', 'DD', 'AMZN', 'GM', 'TSN', 'IP', 'BLK', 'BAC', 'CI', 'FDX', 'MAR', 'INTC', 'USB', 'FB', 'DIS', 'WY', 'PG', 'WMT', 'CNC', 'TGT', 'CME', 'GS', 'BMY', 'MO', 'JPM', 'IBM', 'PSA', 'AAPL', 'XOM', 'NKE', 'MSCI', 'ABT', 'MSFT', 'VZ', 'BSX', 'CVS', 'CE', 'T', 'C', 'GD', 'MA', 'UNH', 'JNJ', 'HD', 'AXP', 'POOL', 'ICE', 'LUV', 'OKE', 'MCD', 'ABBV', 'FE', 'ADP', 'COO', 'CMS', 'ABC', 'GIS']"
2019-08-25,"['PCG', 'IT', 'TGT', 'AMD', 'GE', 'LEA', 'ET', 'CNC', 'CRM', 'IP', 'CSCO', 'MS', 'KKR', 'FB', 'AMZN', 'FDX', 'DE', 'FOX', 'GOOG', 'NFLX', 'NTRS', 'INTC', 'BAC', 'NOW', 'NKE', 'RF', 'PNC', 'WMT', 'MAR', 'AXP', 'USB', 'LNG', 'WFC', 'MSCI', 'HD', 'GS', 'IBM', 'DD', 'DIS', 'GD', 'TSN', 'HON', 'MGM', 'ABC', 'GM', 'POOL', 'UAL', 'CE', 'AAPL', 'MA', 'MSFT', 'UPS', 'QCOM', 'WY', 'CMCSA', 'KO', 'TSLA', 'PM', 'JPM', 'SBUX', 'ABT', 'EA', 'MO', 'F', 'COO', 'CVS', 'MCD', 'GIS', 'BSX', 'CME', 'PG', 'PSA', 'ICE', 'VZ', 'ABBV', 'KR', 'T', 'CMS', 'BMY', 'FE']"
2019-09-01,"['CAR', 'AMD', 'GE', 'LEA', 'TGT', 'FOX', 'PM', 'RF', 'PFE', 'AAL', 'PNC', 'TSN', 'IP', 'CAT', 'BAC', 'DE', 'IBM', 'NFLX', 'USB', 'TSLA', 'ORCL', 'BK', 'CSCO', 'OKE', 'FB', 'GM', 'MS', 'NTRS', 'UPS', 'GS', 'UNH', 'DIS', 'CI', 'F', 'CBOE', 'ABC', 'CVS', 'MO', 'WFC', 'ET', 'GOOG', 'JPM', 'NKE', 'MAR', 'AMZN', 'LNG', 'DAL', 'QCOM', 'BMY', 'AAPL', 'VZ', 'CME', 'MGM', 'XOM', 'DD', 'CMCSA', 'CRM', 'CE', 'ABT', 'PG', 'BSX', 'COO', 'KR', 'NDAQ', 'WMT', 'ADP', 'HD', 'MCD', 'IT', 'MSFT', 'C', 'BX', 'ICE', 'DUK', 'NOW', 'MA', 'ABBV', 'MSCI', 'SBUX', 'LUV', 'PSA', 'KKR', 'T', 'AXP', 'CMS', 'KO', 'JNJ', 'GIS', 'FE']"
2019-09-08,"['PCG', 'TGT', 'CSCO', 'AAL', 'AMD', 'PM', 'TSN', 'GM', 'ET', 'GE', 'FOX', 'TSLA', 'HD', 'LEA', 'WFC', 'UAL', 'CRM', 'BAC', 'C', 'INTC', 'LNG', 'F', 'NFLX', 'FB', 'PNC', 'CVX', 'MAR', 'NKE', 'MS', 'RF', 'GOOG', 'WMT', 'ADP', 'DIS', 'AAPL', 'AMZN', 'DE', 'MO', 'MGM', 'CNC', 'GS', 'NTRS', 'CVS', 'MSCI', 'CME', 'KR', 'FE', 'BSX', 'IP', 'CMS', 'COO', 'JNJ', 'EBAY', 'JPM', 'ABBV', 'PG', 'ICE', 'GIS', 'DUK', 'MSFT', 'BMY', 'IBM', 'VZ', 'MA', 'IT', 'USB', 'UPS']"
2019-09-15,"['PCG', 'TGT', 'CAR', 'GE', 'POOL', 'CNC', 'HON', 'PM', 'TSLA', 'MS', 'PG', 'FOX', 'NTRS', 'ABC', 'DIS', 'INTC', 'FDX', 'FB', 'IP', 'MA', 'GM', 'V', 'RF', 'BAC', 'LEA', 'NFLX', 'C', 'CI', 'ABT', 'PNC', 'AMD', 'JPM', 'CAT', 'NDAQ', 'MCD', 'NKE', 'AMZN', 'COO', 'CME', 'GOOG', 'MSCI', 'GIS', 'SBUX', 'DAL', 'PSA', 'LNG', 'GS', 'MSFT', 'ORCL', 'KKR', 'OKE', 'EBAY', 'LUV', 'IBM', 'NOW', 'ET', 'XOM', 'T', 'BSX', 'DE', 'MO', 'HD', 'TSN', 'BX', 'CMS', 'DD', 'AAPL', 'ICE', 'CMCSA', 'KO', 'CVS', 'USB', 'MGM', 'MAR', 'GD', 'CRM', 'EA', 'FE', 'WFC', 'IT', 'CSCO', 'ABBV', 'VZ', 'BMY', 'DUK', 'F', 'WY', 'SO']"
2019-09-22,"['FDX', 'CAT', 'LEA', 'MS', 'NTRS', 'RF', 'IP', 'PCG', 'GE', 'KEY', 'WFC', 'BAC', 'DAL', 'COO', 'CE', 'UPS', 'JPM', 'MAR', 'NFLX', 'GM', 'FOX', 'TSN', 'MO', 'HD', 'ET', 'DD', 'CAR', 'GS', 'DIS', 'AMD', 'KR', 'CBOE', 'PSA', 'NKE', 'AMZN', 'WMT', 'PNC', 'GOOG', 'IBM', 'C', 'PG', 'AAPL', 'CMCSA', 'POOL', 'KKR', 'BX', 'BMY', 'MA', 'DE', 'USB', 'SBUX', 'AIG', 'OKE', 'CSCO', 'V', 'ADP', 'XOM', 'GIS', 'VZ', 'T', 'MSCI', 'FB', 'CVS', 'CRM', 'MSFT', 'LNG', 'HON', 'CME', 'EBAY', 'CNC', 'ICE', 'DUK', 'KO', 'CI', 'MGM', 'JNJ', 'ORCL', 'FE', 'SO', 'CMS', 'WY', 'ABC', 'ABBV', 'NDAQ', 'IT']"
2019-09-29,"['PCG', 'CAR', 'TSN', 'ET', 'LNG', 'NFLX', 'GE', 'KKR', 'AIG', 'COO', 'CI', 'SBUX', 'AMD', 'ABC', 'CNC', 'OKE', 'BSX', 'CRM', 'INTC', 'MAR', 'FOX', 'PG', 'MGM', 'CMCSA', 'BAC', 'LEA', 'AAL', 'CVS', 'GM', 'NKE', 'T', 'CVX', 'BK', 'FB', 'EA', 'MA', 'FDX', 'MSCI', 'PSA', 'GD', 'EBAY', 'AMZN', 'DIS', 'MO', 'ADP', 'UAL', 'FE', 'POOL', 'CE', 'LLY', 'TSLA', 'MS', 'CME', 'PM', 'ABT', 'V', 'LUV', 'RF', 'ICE', 'HON', 'IT', 'WFC', 'JPM', 'GOOG', 'XOM', 'NTRS', 'AAPL', 'ABBV', 'PNC', 'MCD', 'HD', 'DAL', 'KEY', 'DD', 'BMY', 'CMS', 'GS', 'MSFT', 'KR', 'DE', 'VZ', 'F', 'USB', 'ORCL', 'WY', 'C', 'IBM', 'IP']"
2019-10-06,"['CAR', 'ADP', 'NTRS', 'FDX', 'POOL', 'BK', 'LEA', 'BX', 'IP', 'KEY', 'CME', 'NOW', 'SBUX', 'DAL', 'MS', 'GM', 'GE', 'LUV', 'GS', 'BAC', 'TSLA', 'MSCI', 'KKR', 'OKE', 'C', 'PG', 'WFC', 'DFS', 'ABC', 'DD', 'PCG', 'MA', 'FOX', 'MO', 'ET', 'JPM', 'PSA', 'MCD', 'F', 'LNG', 'AIG', 'MGM', 'ICE', 'V', 'MSFT', 'GIS', 'JNJ', 'XOM', 'GOOG', 'CVS', 'NFLX', 'USB', 'AAPL', 'UPS', 'INTC', 'NKE', 'AMZN', 'DIS', 'T', 'CMS', 'AMD', 'CRM', 'DE', 'WMT', 'FB', 'EBAY', 'ABBV', 'MAR', 'KO', 'HD', 'SO', 'DUK', 'IT', 'IBM', 'ORCL', 'CMCSA', 'VZ', 'FE', 'COO']"
2019-10-13,"['PCG', 'FDX', 'LEA', 'AAL', 'OKE', 'ET', 'CAT', 'NFLX', 'BSX', 'TSLA', 'FOX', 'DAL', 'PG', 'KKR', 'MAR', 'BK', 'MS', 'GM', 'GD', 'DIS', 'PM', 'DD', 'IP', 'UAL', 'JNJ', 'AAPL', 'GS', 'NTRS', 'GE', 'HD', 'LLY', 'NOW', 'CSCO', 'AMZN', 'BX', 'MGM', 'TSN', 'NKE', 'MO', 'KR', 'C', 'ABC', 'RF', 'GOOG', 'AMD', 'LNG', 'BAC', 'CNC', 'LUV', 'ABT', 'INTC', 'MSCI', 'CMS', 'FE', 'EBAY', 'ORCL', 'T', 'SBUX', 'BLK', 'USB', 'NDAQ', 'EA', 'WMT', 'CVS', 'MA', 'QCOM', 'POOL', 'MCD', 'JPM', 'CRM', 'UPS', 'ICE', 'CME', 'GIS', 'KO', 'PNC', 'VZ', 'PSA', 'TGT', 'WFC', 'FB', 'XOM', 'DE', 'COO', 'UNH', 'HON', 'ABBV', 'MSFT', 'CMCSA', 'IBM', 'IT']"
2019-10-20,"['PCG', 'UNH', 'CI', 'BSX', 'ET', 'FB', 'KKR', 'ABC', 'CNC', 'NFLX', 'AMD', 'LNG', 'BX', 'F', 'COO', 'CVS', 'CRM', 'JNJ', 'MGM', 'PM', 'MSCI', 'ORCL', 'AMZN', 'DAL', 'NKE', 'AAPL', 'LLY', 'TSN', 'IBM', 'CVX', 'GS', 'DD', 'XOM', 'MAR', 'MS', 'ABT', 'PSA', 'AAL', 'CMCSA', 'WFC', 'GE', 'GD', 'BAC', 'MSFT', 'DIS', 'INTC', 'WY', 'AIG', 'GIS', 'CSCO', 'GM', 'EA', 'KEY', 'UPS', 'UAL', 'MO', 'KO', 'BMY', 'USB', 'FDX', 'GOOG', 'PG', 'IT', 'CAT', 'LUV', 'MA', 'ABBV', 'JPM', 'SBUX', 'CME', 'TSLA', 'AXP', 'WMT', 'VZ', 'RF', 'FOX', 'DUK', 'NTRS', 'HON', 'CE', 'V', 'IP', 'LEA', 'C', 'ICE', 'T', 'PNC', 'HD', 'DE', 'PFE', 'FE', 'CMS', 'ADP']"
2019-10-27,"['PCG', 'TSLA', 'POOL', 'BX', 'LEA', 'F', 'DAL', 'MS', 'AAL', 'INTC', 'IP', 'GM', 'ET', 'ABC', 'GE', 'NTRS', 'KR', 'TSN', 'NKE', 'NOW', 'CAR', 'KKR', 'EBAY', 'UAL', 'OKE', 'MCD', 'BAC', 'HD', 'GS', 'MO', 'TGT', 'UNH', 'PSA', 'PG', 'KO', 'LLY', 'FOX', 'XOM', 'BLK', 'AMZN', 'AMD', 'COO', 'RF', 'KEY', 'T', 'CVS', 'AAPL', 'GD', 'GIS', 'CME', 'CRM', 'FB', 'WFC', 'CMCSA', 'CI', 'JPM', 'C', 'CE', 'QCOM', 'DD', 'MAR', 'GOOG', 'USB', 'VZ', 'AXP', 'NDAQ', 'MSCI', 'CMS', 'CNC', 'UPS', 'ICE', 'JNJ', 'V', 'MSFT', 'FE', 'ABT', 'DIS', 'MA', 'ABBV', 'LUV', 'DUK', 'NFLX', 'DE', 'EA', 'SO', 'ORCL', 'PM', 'WY', 'IBM', 'PNC', 'WMT', 'MGM', 'IT']"
2019-11-03,"['PCG', 'TSLA', 'CAR', 'GE', 'AAL', 'PSA', 'CAT', 'MO', 'TSN', 'LEA', 'BX', 'AMD', 'MSCI', 'CNC', 'PG', 'KR', 'ET', 'CME', 'ABBV', 'MS', 'AAPL', 'INTC', 'DD', 'NFLX', 'NTRS', 'LUV', 'IP', 'T', 'QCOM', 'MCD', 'CRM', 'LNG', 'BAC', 'GOOG', 'CVS', 'KKR', 'FE', 'ABC', 'CSCO', 'OKE', 'POOL', 'EBAY', 'JNJ', 'DUK', 'ABT', 'IT', 'MGM', 'UPS', 'WMT', 'XOM', 'GD', 'BMY', 'GM', 'JPM', 'USB', 'CVX', 'NKE', 'SBUX', 'HD', 'CMCSA', 'WY', 'DE', 'AIG', 'RF', 'MSFT', 'PNC', 'IBM', 'GS', 'WFC', 'ICE', 'TGT', 'V', 'CBOE', 'CE', 'AMZN', 'CMS', 'VZ', 'FB', 'C', 'AXP', 'MAR', 'COO', 'MA', 'DIS', 'FOX', 'F']"
2019-11-10,"['NOW', 'TSLA', 'GE', 'QCOM', 'CI', 'PSA', 'CVS', 'PCG', 'CAR', 'UNH', 'CNC', 'LEA', 'PG', 'ABC', 'CRM', 'ET', 'BX', 'CMS', 'MSCI', 'AMD', 'MGM', 'MS', 'INTC', 'F', 'KR', 'BSX', 'FOX', 'KO', 'BAC', 'MO', 'IBM', 'PFE', 'ABBV', 'MCD', 'COO', 'NTRS', 'DUK', 'OKE', 'NFLX', 'JNJ', 'GOOG', 'AAPL', 'MA', 'GM', 'CAT', 'AIG', 'KKR', 'NKE', 'BLK', 'FE', 'TSN', 'WMT', 'CME', 'KEY', 'SBUX', 'CVX', 'LUV', 'XOM', 'VZ', 'MSFT', 'ICE', 'CMCSA', 'HD', 'FB', 'T', 'DAL', 'C', 'BMY', 'DIS', 'WFC', 'DE', 'PM', 'DD', 'GS', 'AXP', 'V', 'CE', 'HON', 'AMZN', 'MAR', 'JPM', 'GD', 'IT', 'UPS', 'EA', 'LLY', 'LNG', 'IP', 'RF', 'USB', 'CSCO']"
2019-11-17,"['PCG', 'TSLA', 'GE', 'TSN', 'QCOM', 'ET', 'MCD', 'CME', 'AAL', 'NTRS', 'CAT', 'CSCO', 'AMD', 'AIG', 'NKE', 'INTC', 'T', 'DD', 'PSA', 'ORCL', 'BSX', 'LEA', 'BAC', 'GIS', 'GM', 'SBUX', 'CI', 'ICE', 'AMZN', 'UPS', 'BX', 'BMY', 'TGT', 'F', 'PG', 'MGM', 'KR', 'ABBV', 'MS', 'KEY', 'ABC', 'LUV', 'MSCI', 'DUK', 'MSFT', 'GS', 'LNG', 'RF', 'AAPL', 'IT', 'DAL', 'CMS', 'GOOG', 'JPM', 'C', 'UNH', 'WFC', 'MO', 'IBM', 'CRM', 'WMT', 'IP', 'DE', 'FE', 'MAR', 'CAR', 'KKR', 'VZ', 'PFE', 'EA', 'DIS', 'HD', 'NFLX', 'ABT', 'USB', 'COO', 'FB', 'NDAQ', 'PM', 'MA', 'WY', 'KO']"
2019-11-24,"['PCG', 'TSLA', 'GE', 'QCOM', 'TGT', 'MSCI', 'PSA', 'HD', 'GM', 'NOW', 'T', 'CNC', 'ABBV', 'IT', 'DUK', 'DD', 'NFLX', 'ET', 'AAPL', 'GOOG', 'AMD', 'BMY', 'PFE', 'KKR', 'UPS', 'LNG', 'LEA', 'MO', 'LLY', 'ADP', 'CI', 'CRM', 'IP', 'CVS', 'POOL', 'MSFT', 'DE', 'MS', 'RF', 'DIS', 'KR', 'MGM', 'C', 'UNH', 'CMCSA', 'AXP', 'V', 'GS', 'BSX', 'XOM', 'CE', 'INTC', 'VZ', 'PNC', 'CSCO', 'DFS', 'ICE', 'USB', 'FB', 'CMS', 'CBOE', 'NTRS', 'MAR', 'CME', 'WMT', 'NDAQ', 'FE', 'ABC', 'BAC', 'AIG', 'AMZN', 'PG', 'F', 'BLK', 'WFC', 'MA', 'KEY', 'EA', 'COO', 'IBM', 'JPM', 'JNJ']"
2019-12-01,"['PG', 'PCG', 'ET', 'GE', 'TGT', 'ABC', 'FB', 'GM', 'DUK', 'TSLA', 'KR', 'HD', 'UPS', 'CSCO', 'DD', 'PFE', 'DE', 'GOOG', 'NTRS', 'NFLX', 'MS', 'AMZN', 'PSA', 'CI', 'DAL', 'XOM', 'T', 'IP', 'WFC', 'DIS', 'LNG', 'SBUX', 'RF', 'WMT', 'MAR', 'ICE', 'BSX', 'AMD', 'GD', 'MA', 'AAPL', 'EBAY', 'CRM', 'MO', 'CME', 'MSFT', 'NKE', 'COO', 'ABBV', 'USB', 'BMY', 'GS', 'IT', 'MSCI', 'ABT', 'PM', 'IBM', 'JNJ']"
2019-12-08,"['PCG', 'ET', 'CSCO', 'AAL', 'LEA', 'ADP', 'GM', 'NOW', 'QCOM', 'AMZN', 'DD', 'TGT', 'FOX', 'MS', 'AIG', 'UAL', 'HD', 'DE', 'DIS', 'CAR', 'OKE', 'BMY', 'NFLX', 'CRM', 'INTC', 'DAL', 'GOOG', 'FDX', 'FB', 'TSLA', 'MSCI', 'PG', 'XOM', 'WFC', 'UNH', 'ABBV', 'NKE', 'POOL', 'BSX', 'HON', 'MCD', 'UPS', 'RF', 'KKR', 'COO', 'MA', 'AAPL', 'VZ', 'AXP', 'AMD', 'T', 'EBAY', 'IBM', 'CNC', 'PSA', 'ABT', 'SO', 'GS', 'LNG', 'LUV', 'BX', 'CI', 'MSFT', 'CVS', 'CME', 'JPM', 'MO', 'NTRS', 'ICE', 'C', 'WMT', 'GE', 'KR', 'MAR', 'CMS', 'EA', 'BAC', 'IT', 'PM', 'USB', 'GIS', 'IP', 'ABC', 'KO']"
2019-12-15,"['PCG', 'HD', 'CAR', 'TSLA', 'TGT', 'GM', 'CI', 'BMY', 'PG', 'CNC', 'POOL', 'ET', 'TSN', 'NOW', 'GOOG', 'KO', 'PSA', 'DE', 'AAL', 'NFLX', 'T', 'FB', 'CVX', 'MSCI', 'IP', 'ABC', 'LUV', 'BLK', 'MCD', 'AMZN', 'IT', 'FDX', 'FOX', 'CSCO', 'USB', 'RF', 'ABBV', 'CRM', 'GIS', 'DD', 'PNC', 'CE', 'PM', 'ORCL', 'MSFT', 'WY', 'XOM', 'ABT', 'OKE', 'WFC', 'UPS', 'PFE', 'ADP', 'FE', 'UNH', 'AAPL', 'AXP', 'DUK', 'CVS', 'INTC', 'CMCSA', 'KKR', 'DIS', 'NTRS', 'LNG', 'CAT', 'GD', 'CME', 'AMD', 'DAL', 'NKE', 'NDAQ', 'ICE', 'C', 'BSX', 'CMS', 'JNJ', 'MGM', 'DFS', 'MAR', 'GS', 'JPM', 'LLY', 'MO', 'V', 'BAC', 'EA', 'KEY', 'KR', 'EBAY', 'VZ', 'MS', 'GE', 'WMT', 'IBM', 'MA', 'COO', 'F']"
2019-12-22,"['PCG', 'TSLA', 'FDX', 'NFLX', 'PG', 'LLY', 'LEA', 'GE', 'CI', 'BX', 'BMY', 'PSA', 'CSCO', 'TSN', 'FB', 'GOOG', 'ET', 'AMZN', 'XOM', 'AAL', 'T', 'AMD', 'LUV', 'DE', 'ABC', 'GM', 'IT', 'DAL', 'NOW', 'CMS', 'JPM', 'NTRS', 'HD', 'MSCI', 'BAC', 'ICE', 'F', 'WMT', 'GD', 'DIS', 'CE', 'GIS', 'CME', 'UPS', 'CMCSA', 'MAR', 'IP', 'CVX', 'BLK', 'WFC', 'EA', 'TGT', 'BSX', 'RF', 'CRM', 'MO', 'C', 'DD', 'AAPL', 'FOX', 'USB', 'JNJ', 'MS', 'MCD', 'KO', 'MA', 'ABT', 'NKE', 'PNC', 'AXP', 'GS', 'LNG', 'UNH', 'DFS', 'INTC', 'FE', 'PFE', 'MGM', 'MSFT', 'ABBV', 'COO', 'HON', 'CAT', 'IBM', 'VZ', 'WY']"
2019-12-29,"['ET', 'TSLA', 'NFLX', 'F', 'AMZN', 'AMD', 'GM', 'COO', 'DIS', 'AAPL', 'PFE', 'BMY', 'ICE', 'TGT', 'WFC', 'IBM', 'JNJ', 'UPS', 'GE', 'CRM', 'KR', 'MSCI', 'GOOG', 'BAC', 'WMT', 'CME', 'MS', 'NKE', 'CMCSA', 'CVX', 'BX', 'MAR', 'MA', 'KKR', 'MSFT', 'FB', 'VZ', 'JPM']"
2020-01-05,"['TSLA', 'NFLX', 'FB', 'AMD', 'LUV', 'TGT', 'AMZN', 'GE', 'CVS', 'GM', 'ET', 'FDX', 'KO', 'BMY', 'AAPL', 'BAC', 'USB', 'PG', 'GOOG', 'MSCI', 'XOM', 'ABBV', 'EBAY', 'ICE', 'IT', 'CME', 'MSFT', 'FE', 'KR', 'SBUX', 'CVX', 'WMT', 'DIS', 'F', 'MS', 'IBM', 'UPS', 'NKE', 'GS', 'PFE', 'CRM', 'COO', 'VZ', 'MO', 'WFC', 'JPM', 'MCD']"
2020-01-12,"['TSLA', 'NFLX', 'AMD', 'GE', 'LEA', 'AMZN', 'GM', 'LLY', 'CNC', 'CRM', 'AAL', 'FB', 'ET', 'DD', 'CAR', 'RF', 'AAPL', 'GOOG', 'EBAY', 'KEY', 'MAR', 'OKE', 'WMT', 'ABC', 'CE', 'BSX', 'GS', 'VZ', 'KR', 'BX', 'XOM', 'QCOM', 'TSN', 'POOL', 'BAC', 'INTC', 'USB', 'CVS', 'UNH', 'PNC', 'DIS', 'DE', 'CSCO', 'BMY', 'GIS', 'WY', 'IT', 'LUV', 'T', 'MO', 'IP', 'FE', 'HD', 'NKE', 'EA', 'CME', 'ABT', 'CMS', 'F', 'ABBV', 'KKR', 'DAL', 'C', 'ADP', 'JPM', 'WFC', 'MSFT', 'MS', 'MA', 'UPS', 'NTRS', 'AIG', 'FOX', 'ICE', 'PSA', 'SBUX', 'PG', 'PFE', 'MSCI', 'MGM', 'MCD', 'IBM', 'COO']"
