date,ranking
2019-06-30,"['PCG', 'AMD', 'TSLA', 'CNC', 'BX', 'AAL', 'LEA', 'MGM', 'DD', 'DE', 'CRM', 'MSCI', 'CSCO', 'IP', 'TSN', 'ABC', 'KR', 'SBUX', 'NKE', 'AAPL', 'CE', 'TGT', 'ABT', 'BLK', 'DAL', 'CAT', 'XOM', 'UAL', 'BMY', 'CVX', 'COO', 'GE', 'NDAQ', 'ABBV', 'MSFT', 'ORCL', 'LNG', 'EBAY', 'JNJ', 'ADP', 'GM', 'MA', 'IBM', 'FB', 'EA', 'UPS', 'CME', 'PG', 'VZ', 'MAR', 'GIS', 'MO', 'PNC', 'PSA', 'V', 'BSX', 'MCD', 'ET', 'NFLX', 'USB', 'FOX', 'DIS', 'OKE', 'IT', 'POOL', 'GOOG', 'KO', 'INTC', 'BK', 'HD', 'CMCSA', 'C', 'AMZN', 'FE', 'PFE', 'ICE', 'RF', 'JPM', 'T', 'MS', 'WMT', 'AIG', 'CMS', 'WFC', 'DUK', 'CVS', 'PM', 'UNH', 'NTRS', 'F', 'BAC', 'GS', 'FDX']"
2019-07-07,"['PCG', 'DE', 'NFLX', 'AMD', 'CRM', 'FOX', 'GM', 'FB', 'ABBV', 'AAL', 'RF', 'GD', 'FDX', 'CME', 'MO', 'CE', 'IT', 'LNG', 'CSCO', 'IP', 'GE', 'GS', 'BLK', 'DD', 'AMZN', 'COO', 'HD', 'WMT', 'INTC', 'GOOG', 'GIS', 'PM', 'ADP', 'ICE', 'MA', 'AAPL', 'BMY', 'DIS', 'FE', 'JPM', 'MSFT', 'VZ', 'WFC', 'IBM', 'MSCI', 'T', 'ABC', 'KO', 'CMS', 'DAL', 'C', 'MS', 'BAC', 'KKR', 'ET', 'NKE', 'NTRS']"
2019-07-14,"['ABBV', 'QCOM', 'DE', 'AMD', 'POOL', 'NFLX', 'DD', 'NTRS', 'MO', 'OKE', 'EA', 'LLY', 'LNG', 'KKR', 'CNC', 'GM', 'BX', 'TSLA', 'BLK', 'BK', 'JNJ', 'CRM', 'SO', 'ABT', 'VZ', 'XOM', 'CI', 'MGM', 'FB', 'BSX', 'PM', 'PFE', 'CSCO', 'CMS', 'MAR', 'C', 'WFC', 'EBAY', 'UAL', 'UNH', 'IP', 'DUK', 'CVX', 'FOX', 'LEA', 'MS', 'KEY', 'TGT', 'GOOG', 'AAPL', 'GE', 'PNC', 'JPM', 'BAC', 'INTC', 'UPS', 'MSFT', 'AXP', 'IBM', 'FDX', 'FE', 'DFS', 'DIS', 'NKE', 'CVS', 'IT', 'AAL', 'CE', 'PG', 'GIS', 'LUV', 'USB', 'ADP', 'ORCL', 'RF', 'MSCI', 'GS', 'COO', 'CMCSA', 'AMZN', 'ET', 'ABC', 'T', 'SBUX', 'NDAQ', 'DAL', 'ICE', 'CME', 'F', 'MCD', 'MA', 'HD']"
2019-07-21,"['NFLX', 'PCG', 'ABBV', 'BMY', 'EA', 'CI', 'AMD', 'PM', 'TSLA', 'CNC', 'UNH', 'OKE', 'JNJ', 'DAL', 'KKR', 'LNG', 'DD', 'CMCSA', 'BSX', 'NDAQ', 'KO', 'GS', 'SBUX', 'MGM', 'CVS', 'MS', 'ABC', 'WFC', 'PSA', 'CRM', 'CAR', 'GM', 'VZ', 'LEA', 'NTRS', 'ORCL', 'QCOM', 'GE', 'KR', 'IT', 'INTC', 'AAL', 'FB', 'DFS', 'T', 'HON', 'AXP', 'ICE', 'FE', 'BLK', 'MA', 'KEY', 'RF', 'PNC', 'GIS', 'IP', 'MAR', 'HD', 'V', 'CMS', 'UPS', 'DIS', 'AMZN', 'LUV', 'MSFT', 'BAC', 'CE', 'GOOG', 'TGT', 'ABT', 'CVX', 'JPM', 'AAPL', 'DE', 'FDX', 'WMT', 'CME', 'IBM', 'ET', 'MO', 'MSCI', 'POOL', 'COO', 'BK', 'MCD', 'UAL', 'C', 'EBAY', 'BX', 'USB']"
2019-07-28,"['PCG', 'TSLA', 'UPS', 'NFLX', 'GOOG', 'F', 'LEA', 'AAPL', 'FB', 'BSX', 'IBM', 'NDAQ', 'KKR', 'AAL', 'ET', 'DFS', 'NOW', 'JNJ', 'ABBV', 'WFC', 'DD', 'IT', 'UAL', 'XOM', 'CAT', 'AMZN', 'ICE', 'POOL', 'WY', 'LNG', 'BX', 'CME', 'DUK', 'AMD', 'DAL', 'RF', 'BK', 'PSA', 'PG', 'MAR', 'MO', 'GE', 'CVX', 'MA', 'HON', 'ABC', 'SBUX', 'DE', 'TGT', 'MS', 'QCOM', 'KR', 'KEY', 'UNH', 'GIS', 'PNC', 'CVS', 'JPM', 'ADP', 'C', 'FOX', 'HD', 'LLY', 'MSCI', 'WMT', 'VZ', 'CRM', 'CMCSA', 'BMY', 'USB', 'CNC', 'NTRS', 'GM', 'V', 'FE', 'LUV', 'DIS', 'MSFT', 'ABT', 'PFE', 'T', 'IP', 'GS', 'OKE', 'FDX', 'MCD', 'BAC', 'KO', 'EBAY', 'COO', 'CMS', 'GD', 'INTC']"
2019-08-04,"['IT', 'UPS', 'PCG', 'AMD', 'PFE', 'NFLX', 'BX', 'LEA', 'ABBV', 'CRM', 'SBUX', 'NTRS', 'BK', 'IP', 'DD', 'MSCI', 'CI', 'ET', 'AMZN', 'LNG', 'QCOM', 'GOOG', 'GE', 'CNC', 'FDX', 'MS', 'NOW', 'JNJ', 'XOM', 'C', 'KKR', 'CAR', 'DAL', 'NKE', 'F', 'HD', 'MAR', 'MGM', 'VZ', 'DE', 'CMCSA', 'PM', 'INTC', 'CVX', 'RF', 'USB', 'POOL', 'EA', 'CSCO', 'MO', 'MA', 'GS', 'LUV', 'PNC', 'BSX', 'FE', 'GM', 'CE', 'TSLA', 'WFC', 'IBM', 'ABT', 'BAC', 'FB', 'KO', 'CME', 'UAL', 'BMY', 'AIG', 'AAPL', 'V', 'CVS', 'WMT', 'MSFT', 'ADP', 'MCD', 'PG', 'ABC', 'PSA', 'CMS', 'DIS', 'EBAY', 'FOX', 'JPM', 'KR', 'T', 'GIS', 'COO', 'ICE']"
2019-08-11,"['IT', 'NFLX', 'AMD', 'LEA', 'CRM', 'GE', 'CAR', 'AMZN', 'PCG', 'NOW', 'AAL', 'LNG', 'ABC', 'CNC', 'UPS', 'CSCO', 'C', 'MSCI', 'ABBV', 'MAR', 'OKE', 'INTC', 'EA', 'KKR', 'NKE', 'ET', 'IBM', 'MS', 'TSN', 'MO', 'FOX', 'DIS', 'JPM', 'VZ', 'WMT', 'DE', 'FB', 'CME', 'FDX', 'GD', 'BMY', 'USB', 'BAC', 'HD', 'IP', 'GS', 'NTRS', 'QCOM', 'CMCSA', 'GOOG', 'CVS', 'ABT', 'MA', 'AAPL', 'WFC', 'PSA', 'T', 'AXP', 'BSX', 'MSFT', 'GM', 'PG', 'EBAY', 'ICE', 'ADP', 'MCD', 'CMS', 'POOL', 'DUK', 'FE', 'COO']"
2019-08-18,"['PCG', 'IT', 'CSCO', 'AAL', 'DFS', 'UPS', 'TSLA', 'LEA', 'GE', 'CAT', 'RF', 'ET', 'PFE', 'BLK', 'DE', 'IP', 'AMD', 'GOOG', 'LNG', 'BAC', 'NTRS', 'CI', 'UAL', 'CVX', 'KKR', 'CNC', 'ABBV', 'C', 'CRM', 'WFC', 'XOM', 'MO', 'IBM', 'GM', 'USB', 'DD', 'MSCI', 'MS', 'UNH', 'GS', 'NKE', 'CVS', 'NFLX', 'TSN', 'WY', 'HD', 'MSFT', 'BMY', 'FB', 'AMZN', 'MAR', 'FDX', 'JNJ', 'JPM', 'LUV', 'WMT', 'GD', 'T', 'CE', 'PG', 'PSA', 'DIS', 'ABT', 'INTC', 'MA', 'TGT', 'ADP', 'AAPL', 'ICE', 'AXP', 'MCD', 'GIS', 'BSX', 'CME', 'VZ', 'CMS', 'ABC', 'POOL', 'FE', 'COO', 'OKE']"
2019-08-25,"['PCG', 'IT', 'GE', 'TGT', 'AMD', 'CNC', 'FOX', 'LEA', 'IP', 'CRM', 'DE', 'NTRS', 'CSCO', 'RF', 'NOW', 'ET', 'MS', 'PNC', 'GS', 'FB', 'GM', 'NFLX', 'USB', 'IBM', 'AMZN', 'LNG', 'MAR', 'BAC', 'KKR', 'FDX', 'DD', 'MGM', 'DIS', 'INTC', 'NKE', 'HON', 'UAL', 'WY', 'JPM', 'MO', 'TSN', 'F', 'HD', 'GD', 'WFC', 'MSCI', 'KO', 'UPS', 'ABT', 'PM', 'POOL', 'TSLA', 'VZ', 'ABC', 'CE', 'MSFT', 'SBUX', 'GOOG', 'CVS', 'MA', 'CMCSA', 'QCOM', 'AXP', 'EA', 'PSA', 'BSX', 'WMT', 'COO', 'ABBV', 'CMS', 'GIS', 'BMY', 'AAPL', 'FE', 'T', 'ICE', 'PG', 'CME', 'KR', 'MCD']"
2019-09-01,"['CAR', 'GE', 'TGT', 'FOX', 'PM', 'AMD', 'AAL', 'IBM', 'LEA', 'IP', 'MO', 'PNC', 'RF', 'NTRS', 'CSCO', 'USB', 'ABC', 'PFE', 'GM', 'BAC', 'NFLX', 'TSN', 'MAR', 'CAT', 'LNG', 'DE', 'DIS', 'UPS', 'BK', 'TSLA', 'ORCL', 'MGM', 'COO', 'CVS', 'DAL', 'ET', 'JPM', 'C', 'MS', 'KR', 'HD', 'CRM', 'GS', 'QCOM', 'UNH', 'AXP', 'NKE', 'XOM', 'WFC', 'FB', 'GOOG', 'WMT', 'CI', 'IT', 'MCD', 'CMCSA', 'NOW', 'BMY', 'CMS', 'ABT', 'CE', 'PSA', 'CME', 'GIS', 'F', 'DD', 'LUV', 'MSFT', 'CBOE', 'BSX', 'AAPL', 'BX', 'MA', 'AMZN', 'OKE', 'KKR', 'NDAQ', 'PG', 'SBUX', 'ICE', 'JNJ', 'ADP', 'DUK', 'T', 'FE', 'MSCI', 'ABBV', 'VZ', 'KO']"
2019-09-08,"['PCG', 'TGT', 'CSCO', 'AAL', 'FOX', 'AMD', 'GM', 'ET', 'HD', 'GE', 'CRM', 'COO', 'PM', 'TSN', 'CNC', 'TSLA', 'LEA', 'NKE', 'F', 'NFLX', 'WMT', 'UAL', 'MGM', 'INTC', 'LNG', 'MAR', 'MO', 'RF', 'BAC', 'CVX', 'PNC', 'BSX', 'EBAY', 'JNJ', 'WFC', 'C', 'GIS', 'MS', 'GS', 'FB', 'AMZN', 'CMS', 'IP', 'BMY', 'DIS', 'GOOG', 'JPM', 'MSFT', 'AAPL', 'PG', 'IBM', 'ICE', 'UPS', 'VZ', 'NTRS', 'CME', 'DE', 'MSCI', 'KR', 'ADP', 'CVS', 'IT', 'USB', 'FE', 'MA', 'ABBV', 'DUK']"
2019-09-15,"['PCG', 'TGT', 'CAR', 'LEA', 'PM', 'INTC', 'TSLA', 'RF', 'FDX', 'CAT', 'HON', 'COO', 'GE', 'NTRS', 'HD', 'POOL', 'PNC', 'C', 'JPM', 'NKE', 'SBUX', 'LNG', 'MO', 'CME', 'EA', 'CI', 'BSX', 'IP', 'MA', 'CMCSA', 'ABC', 'DE', 'FOX', 'CNC', 'PSA', 'V', 'AMD', 'BAC', 'MS', 'NDAQ', 'CRM', 'MCD', 'DD', 'PG', 'ABT', 'KKR', 'GS', 'KO', 'WY', 'EBAY', 'OKE', 'DAL', 'NFLX', 'XOM', 'GM', 'GIS', 'MSCI', 'ICE', 'LUV', 'ET', 'DIS', 'CSCO', 'GOOG', 'F', 'SO', 'USB', 'MGM', 'FB', 'MSFT', 'NOW', 'MAR', 'TSN', 'IBM', 'BMY', 'ORCL', 'IT', 'GD', 'AMZN', 'BX', 'CMS', 'FE', 'VZ', 'DUK', 'CVS', 'WFC', 'AAPL', 'T', 'ABBV']"
2019-09-22,"['LEA', 'CAT', 'CE', 'RF', 'FDX', 'GE', 'NTRS', 'MO', 'CAR', 'BAC', 'IP', 'KEY', 'DE', 'KR', 'NFLX', 'AMD', 'MS', 'PNC', 'DD', 'C', 'UPS', 'PCG', 'WFC', 'KKR', 'FOX', 'GS', 'BX', 'NKE', 'HD', 'IBM', 'ET', 'DIS', 'PSA', 'JPM', 'CMCSA', 'GM', 'FB', 'MAR', 'WY', 'SO', 'MA', 'USB', 'MSCI', 'EBAY', 'CBOE', 'DAL', 'HON', 'COO', 'CRM', 'CSCO', 'AIG', 'WMT', 'ADP', 'CI', 'OKE', 'ICE', 'POOL', 'VZ', 'CMS', 'LNG', 'MGM', 'CNC', 'AAPL', 'MSFT', 'GOOG', 'V', 'BMY', 'AMZN', 'TSN', 'NDAQ', 'SBUX', 'GIS', 'XOM', 'PG', 'KO', 'IT', 'JNJ', 'CME', 'DUK', 'CVS', 'ABC', 'FE', 'T', 'ABBV', 'ORCL']"
2019-09-29,"['PCG', 'CAR', 'NFLX', 'GE', 'ET', 'LNG', 'TSN', 'CNC', 'CRM', 'AIG', 'MSCI', 'BSX', 'PSA', 'AMD', 'GM', 'CI', 'LEA', 'MO', 'ABC', 'INTC', 'EA', 'FB', 'MAR', 'GD', 'MA', 'EBAY', 'PNC', 'RF', 'AAL', 'AMZN', 'CMCSA', 'BAC', 'FDX', 'KKR', 'SBUX', 'NTRS', 'C', 'FOX', 'BK', 'JPM', 'CE', 'KR', 'CVX', 'PG', 'T', 'COO', 'ABT', 'ICE', 'DIS', 'XOM', 'NKE', 'IT', 'MCD', 'HON', 'OKE', 'F', 'POOL', 'PM', 'WY', 'KEY', 'MGM', 'LUV', 'CVS', 'HD', 'ADP', 'USB', 'LLY', 'UAL', 'CME', 'DAL', 'GS', 'ORCL', 'VZ', 'TSLA', 'DE', 'MSFT', 'IP', 'V', 'MS', 'AAPL', 'CMS', 'DD', 'IBM', 'BMY', 'GOOG', 'FE', 'WFC', 'ABBV']"
2019-10-06,"['CAR', 'GM', 'FOX', 'LEA', 'NOW', 'BX', 'IP', 'NTRS', 'DAL', 'BK', 'SBUX', 'ADP', 'MS', 'MGM', 'ET', 'GE', 'KKR', 'LUV', 'BAC', 'CME', 'MSCI', 'POOL', 'KEY', 'MA', 'TSLA', 'OKE', 'JPM', 'V', 'FDX', 'F', 'AMD', 'MAR', 'DD', 'DIS', 'MCD', 'GS', 'C', 'DE', 'PCG', 'DFS', 'ABC', 'PG', 'USB', 'MO', 'FB', 'LNG', 'PSA', 'JNJ', 'UPS', 'T', 'EBAY', 'KO', 'ICE', 'CMCSA', 'WFC', 'INTC', 'NFLX', 'AIG', 'GIS', 'NKE', 'AMZN', 'CRM', 'GOOG', 'VZ', 'XOM', 'MSFT', 'CVS', 'HD', 'ORCL', 'IBM', 'AAPL', 'IT', 'WMT', 'SO', 'COO', 'DUK', 'CMS', 'ABBV', 'FE']"
2019-10-13,"['PCG', 'FDX', 'AAL', 'ET', 'LEA', 'DD', 'GM', 'DAL', 'BSX', 'PM', 'BX', 'MS', 'CAT', 'MAR', 'NFLX', 'IP', 'NTRS', 'OKE', 'FOX', 'PG', 'BK', 'KR', 'NOW', 'GD', 'RF', 'KKR', 'TSLA', 'GS', 'MGM', 'DIS', 'UAL', 'LLY', 'NKE', 'AMZN', 'ABT', 'QCOM', 'JPM', 'GE', 'XOM', 'UNH', 'USB', 'UPS', 'AMD', 'KO', 'CSCO', 'JNJ', 'LUV', 'INTC', 'BAC', 'POOL', 'MSCI', 'CMS', 'SBUX', 'EBAY', 'BLK', 'EA', 'CMCSA', 'IT', 'HD', 'MCD', 'CRM', 'GOOG', 'AAPL', 'FB', 'HON', 'LNG', 'PSA', 'ORCL', 'CNC', 'WFC', 'C', 'MSFT', 'CVS', 'MO', 'ABC', 'NDAQ', 'T', 'TSN', 'VZ', 'GIS', 'DE', 'MA', 'FE', 'COO', 'PNC', 'IBM', 'ABBV', 'CME', 'ICE', 'TGT', 'WMT']"
2019-10-20,"['PCG', 'ET', 'CI', 'BSX', 'BX', 'CVX', 'KKR', 'CNC', 'AIG', 'LNG', 'DD', 'GD', 'CRM', 'LLY', 'AAPL', 'MAR', 'IBM', 'MGM', 'UNH', 'ABC', 'AMD', 'PM', 'CVS', 'TSN', 'FB', 'GM', 'GE', 'SBUX', 'ORCL', 'JNJ', 'XOM', 'DAL', 'CSCO', 'FDX', 'NKE', 'MSCI', 'COO', 'HON', 'F', 'FOX', 'GS', 'PSA', 'UAL', 'ABT', 'AAL', 'CMCSA', 'EA', 'AMZN', 'WY', 'NFLX', 'LUV', 'UPS', 'BAC', 'DUK', 'RF', 'MA', 'DIS', 'MS', 'PG', 'KEY', 'MSFT', 'WFC', 'CE', 'GIS', 'LEA', 'GOOG', 'NTRS', 'C', 'FE', 'PFE', 'T', 'V', 'VZ', 'WMT', 'HD', 'IP', 'BMY', 'TSLA', 'USB', 'CAT', 'IT', 'CME', 'INTC', 'KO', 'MO', 'ICE', 'ADP', 'CMS', 'AXP', 'DE', 'JPM', 'PNC', 'ABBV']"
2019-10-27,"['PCG', 'TSLA', 'LEA', 'POOL', 'AAL', 'ET', 'MCD', 'DAL', 'MS', 'BX', 'EBAY', 'UNH', 'DD', 'KR', 'OKE', 'CME', 'CAR', 'CI', 'NOW', 'IP', 'F', 'KKR', 'PG', 'AMD', 'TSN', 'NTRS', 'GIS', 'LLY', 'ABC', 'GM', 'BAC', 'XOM', 'CRM', 'GD', 'BLK', 'GE', 'KO', 'PSA', 'INTC', 'IBM', 'PM', 'AXP', 'LUV', 'CNC', 'UAL', 'EA', 'UPS', 'TGT', 'T', 'WFC', 'COO', 'ICE', 'NKE', 'AAPL', 'GS', 'C', 'MO', 'FOX', 'JNJ', 'FE', 'MA', 'USB', 'RF', 'HD', 'MAR', 'AMZN', 'DE', 'CMS', 'ABT', 'QCOM', 'NDAQ', 'FB', 'WMT', 'NFLX', 'WY', 'VZ', 'JPM', 'DUK', 'SO', 'MSCI', 'ORCL', 'PNC', 'IT', 'CVS', 'MGM', 'GOOG', 'DIS', 'CE', 'CMCSA', 'KEY', 'MSFT', 'V', 'ABBV']"
2019-11-03,"['PCG', 'TSLA', 'AAL', 'PSA', 'LEA', 'BX', 'CAR', 'GE', 'CAT', 'AMD', 'BAC', 'CME', 'CNC', 'OKE', 'MCD', 'ET', 'TSN', 'MS', 'JPM', 'INTC', 'MO', 'SBUX', 'IBM', 'JNJ', 'NTRS', 'LUV', 'CMCSA', 'PG', 'MSCI', 'NKE', 'ABC', 'EBAY', 'KKR', 'CRM', 'POOL', 'WFC', 'C', 'DUK', 'FOX', 'ICE', 'USB', 'NFLX', 'QCOM', 'IP', 'CBOE', 'CSCO', 'KR', 'BMY', 'VZ', 'AAPL', 'CMS', 'HD', 'T', 'UPS', 'IT', 'COO', 'GD', 'CVS', 'LNG', 'CE', 'DE', 'PNC', 'DD', 'AMZN', 'AXP', 'TGT', 'V', 'WMT', 'DIS', 'MGM', 'ABT', 'GS', 'FE', 'AIG', 'XOM', 'ABBV', 'WY', 'CVX', 'FB', 'MA', 'RF', 'MSFT', 'GOOG', 'MAR', 'GM', 'F']"
2019-11-10,"['PCG', 'GE', 'TSLA', 'BX', 'AMD', 'NOW', 'CNC', 'PSA', 'CI', 'CAR', 'UNH', 'MGM', 'CAT', 'ABC', 'MCD', 'CMS', 'CRM', 'MS', 'CME', 'DUK', 'INTC', 'ET', 'AAPL', 'IBM', 'CVS', 'QCOM', 'KKR', 'KR', 'F', 'SBUX', 'ICE', 'JPM', 'BAC', 'LUV', 'BSX', 'OKE', 'KO', 'LEA', 'PG', 'BMY', 'FOX', 'CMCSA', 'AXP', 'PFE', 'DAL', 'DD', 'AIG', 'USB', 'C', 'FE', 'MA', 'PM', 'CVX', 'BLK', 'RF', 'GS', 'HD', 'WFC', 'NFLX', 'JNJ', 'TSN', 'GD', 'V', 'VZ', 'MO', 'NKE', 'HON', 'CE', 'MSFT', 'COO', 'LNG', 'GM', 'WMT', 'NTRS', 'MSCI', 'EA', 'FB', 'GOOG', 'AMZN', 'ABBV', 'IT', 'LLY', 'DE', 'CSCO', 'T', 'UPS', 'KEY', 'IP', 'XOM', 'DIS', 'MAR']"
2019-11-17,"['PCG', 'GE', 'TSLA', 'QCOM', 'AMD', 'AAL', 'ET', 'CAT', 'INTC', 'NTRS', 'MGM', 'BX', 'IT', 'CRM', 'KR', 'PSA', 'CME', 'NKE', 'CI', 'MS', 'DD', 'TSN', 'MCD', 'BAC', 'C', 'CSCO', 'LEA', 'CMS', 'F', 'KO', 'AIG', 'KEY', 'UPS', 'ICE', 'DAL', 'DUK', 'T', 'BSX', 'MAR', 'IP', 'LUV', 'VZ', 'SBUX', 'RF', 'AAPL', 'USB', 'DE', 'UNH', 'JPM', 'ABBV', 'ABC', 'LNG', 'PG', 'EA', 'AMZN', 'BMY', 'WY', 'TGT', 'GM', 'WFC', 'ORCL', 'HD', 'GS', 'KKR', 'CAR', 'COO', 'GIS', 'MO', 'IBM', 'FE', 'PM', 'MSCI', 'ABT', 'FB', 'WMT', 'NDAQ', 'NFLX', 'MSFT', 'PFE', 'MA', 'DIS', 'GOOG']"
2019-11-24,"['PCG', 'GE', 'CNC', 'PSA', 'GM', 'AMD', 'QCOM', 'TSLA', 'HD', 'CI', 'CVS', 'DUK', 'IT', 'LNG', 'TGT', 'MSCI', 'MGM', 'LEA', 'T', 'ABBV', 'DIS', 'DD', 'ET', 'PNC', 'BMY', 'KKR', 'IP', 'CSCO', 'CRM', 'LLY', 'UPS', 'UNH', 'ADP', 'NOW', 'ICE', 'COO', 'KR', 'CMS', 'PFE', 'POOL', 'CMCSA', 'AAPL', 'VZ', 'DFS', 'NDAQ', 'NFLX', 'MO', 'USB', 'FB', 'V', 'MA', 'WFC', 'BAC', 'NTRS', 'BSX', 'MSFT', 'JNJ', 'CE', 'PG', 'XOM', 'ABC', 'FE', 'GS', 'AMZN', 'KEY', 'BLK', 'MS', 'JPM', 'AIG', 'GOOG', 'EA', 'MAR', 'AXP', 'WMT', 'RF', 'IBM', 'DE', 'CME', 'C', 'CBOE', 'F', 'INTC']"
2019-12-01,"['PCG', 'GE', 'TGT', 'ET', 'AMD', 'CI', 'KR', 'HD', 'TSLA', 'PG', 'DIS', 'DE', 'DUK', 'NFLX', 'IP', 'CME', 'COO', 'USB', 'PSA', 'XOM', 'GD', 'ABT', 'DD', 'WFC', 'MO', 'MS', 'T', 'MAR', 'ABC', 'NTRS', 'RF', 'PFE', 'LNG', 'IBM', 'MA', 'IT', 'NKE', 'UPS', 'AMZN', 'SBUX', 'ABBV', 'CSCO', 'FB', 'BMY', 'CRM', 'DAL', 'GM', 'GOOG', 'JNJ', 'PM', 'WMT', 'BSX', 'ICE', 'GS', 'AAPL', 'MSFT', 'MSCI', 'EBAY']"
2019-12-08,"['PCG', 'TGT', 'DD', 'AAL', 'ET', 'NOW', 'QCOM', 'LEA', 'HD', 'AIG', 'CSCO', 'DE', 'GM', 'AMD', 'ADP', 'DIS', 'KKR', 'FDX', 'UAL', 'CNC', 'COO', 'NFLX', 'CAR', 'OKE', 'MS', 'C', 'AMZN', 'DAL', 'CI', 'MA', 'LUV', 'GE', 'XOM', 'FOX', 'UPS', 'INTC', 'UNH', 'VZ', 'CRM', 'POOL', 'ABT', 'GOOG', 'BX', 'CVS', 'MSFT', 'HON', 'FB', 'TSLA', 'NKE', 'LNG', 'AXP', 'IBM', 'PM', 'ABBV', 'T', 'BSX', 'USB', 'AAPL', 'EBAY', 'GS', 'JPM', 'KO', 'MCD', 'PSA', 'PG', 'RF', 'WMT', 'NTRS', 'SO', 'EA', 'CMS', 'ABC', 'MO', 'WFC', 'ICE', 'BMY', 'IT', 'GIS', 'BAC', 'IP', 'CME', 'MAR', 'MSCI', 'KR']"
2019-12-15,"['PCG', 'TGT', 'HD', 'CAR', 'GD', 'TSLA', 'BMY', 'LUV', 'NOW', 'POOL', 'DD', 'CI', 'TSN', 'ORCL', 'NFLX', 'ET', 'PG', 'T', 'FDX', 'ABBV', 'CMCSA', 'PSA', 'CNC', 'KKR', 'ABC', 'WY', 'MSCI', 'UPS', 'USB', 'CRM', 'CE', 'FOX', 'CMS', 'XOM', 'AAL', 'EA', 'LNG', 'IP', 'ICE', 'AMZN', 'GM', 'JNJ', 'IT', 'AAPL', 'CSCO', 'DE', 'PFE', 'GE', 'MGM', 'VZ', 'CVX', 'RF', 'GOOG', 'DAL', 'UNH', 'PM', 'NKE', 'WFC', 'BLK', 'C', 'F', 'FB', 'NDAQ', 'LLY', 'DIS', 'BAC', 'CAT', 'EBAY', 'ABT', 'DUK', 'KR', 'AXP', 'BSX', 'MSFT', 'AMD', 'FE', 'NTRS', 'WMT', 'KO', 'IBM', 'KEY', 'CME', 'CVS', 'MCD', 'PNC', 'INTC', 'OKE', 'DFS', 'V', 'ADP', 'GIS', 'GS', 'JPM', 'MO', 'MAR', 'MA', 'MS', 'COO']"
2019-12-22,"['PCG', 'TSLA', 'NFLX', 'FDX', 'BMY', 'LEA', 'AMD', 'BSX', 'GE', 'PG', 'CI', 'CME', 'ABC', 'CMCSA', 'TSN', 'GD', 'DD', 'ET', 'RF', 'FB', 'LLY', 'IT', 'BX', 'CE', 'WFC', 'DE', 'CSCO', 'NOW', 'LUV', 'PSA', 'CMS', 'DAL', 'IP', 'GIS', 'MSCI', 'GM', 'BAC', 'MA', 'AMZN', 'CVX', 'USB', 'C', 'PFE', 'ABT', 'JPM', 'AAPL', 'VZ', 'CRM', 'CAT', 'F', 'GOOG', 'HD', 'JNJ', 'MCD', 'T', 'WMT', 'ICE', 'UPS', 'HON', 'AAL', 'BLK', 'PNC', 'FOX', 'LNG', 'INTC', 'TGT', 'COO', 'XOM', 'WY', 'MSFT', 'DIS', 'IBM', 'NKE', 'EA', 'NTRS', 'DFS', 'FE', 'MGM', 'AXP', 'UNH', 'MS', 'KO', 'GS', 'MO', 'MAR', 'ABBV']"
2019-12-29,"['TSLA', 'ET', 'AMD', 'BMY', 'NFLX', 'DIS', 'AMZN', 'CRM', 'NKE', 'KR', 'MAR', 'F', 'GM', 'JNJ', 'WFC', 'ICE', 'KKR', 'JPM', 'MSFT', 'BAC', 'GOOG', 'BX', 'AAPL', 'COO', 'CME', 'CVX', 'GE', 'MSCI', 'TGT', 'WMT', 'VZ', 'MA', 'PFE', 'IBM', 'UPS', 'FB', 'MS', 'CMCSA']"
2020-01-05,"['TSLA', 'ET', 'AMD', 'NFLX', 'BMY', 'FB', 'VZ', 'FDX', 'GE', 'AMZN', 'CVX', 'WFC', 'SBUX', 'CME', 'IT', 'AAPL', 'BAC', 'F', 'FE', 'MSCI', 'LUV', 'DIS', 'UPS', 'MSFT', 'MO', 'ABBV', 'EBAY', 'GM', 'GOOG', 'GS', 'KO', 'PFE', 'PG', 'JPM', 'NKE', 'TGT', 'COO', 'IBM', 'MCD', 'CVS', 'ICE', 'USB', 'MS', 'KR', 'WMT', 'CRM', 'XOM']"
2020-01-12,"['NFLX', 'TSLA', 'AMD', 'LEA', 'DD', 'CE', 'CNC', 'RF', 'LLY', 'USB', 'MAR', 'GIS', 'IP', 'FB', 'AAL', 'GM', 'CAR', 'KEY', 'CMS', 'GE', 'OKE', 'ET', 'VZ', 'WY', 'POOL', 'CSCO', 'AAPL', 'GOOG', 'BX', 'CRM', 'WFC', 'HD', 'NTRS', 'EA', 'WMT', 'ABC', 'C', 'JPM', 'CVS', 'QCOM', 'FE', 'PFE', 'ABT', 'INTC', 'AMZN', 'EBAY', 'PSA', 'MGM', 'T', 'KR', 'NKE', 'PNC', 'DIS', 'LUV', 'F', 'UNH', 'BAC', 'IT', 'ADP', 'AIG', 'MCD', 'XOM', 'DAL', 'MA', 'DE', 'TSN', 'MSCI', 'BSX', 'ICE', 'UPS', 'MSFT', 'PG', 'MS', 'FOX', 'CME', 'MO', 'SBUX', 'KKR', 'ABBV', 'GS', 'BMY', 'IBM', 'COO']"
