date,AB,ACC,ADS,AI,AR,BMI,CC,CMC,CNS,CWT,EPC,FL,FORM,GPS,LEG,M,MAC,MD,NOV,PCI,PNW,RMBS,SEB,SF,SIX,SM,TCO,TRN,VAC,VC,WIRE
2016-05-04,-35.191,-40.45,-23.944,36.714,-40.179,-9.723,13.061,,-68.125,-4.832,21.632,34.285,55.023,-66.897,14.14,-10.838,77.61,5.194,13.888,56.282,34.154,-32.515,18.36,65.131,21.293,80.272,-52.586,-15.386,-19.512,20.43,51.149
2016-05-05,-2.709,42.453,10.802,52.053,-59.94,61.949,6.044,-41.38,54.121,15.0,-10.908,18.73,9.412,-34.021,-21.893,-46.875,-34.568,-54.272,-18.013,47.121,-69.195,1.817,,-28.75,20.186,15.0,-51.965,-14.656,3.03,-15.646,29.54
2016-05-06,-64.437,,-42.756,35.266,22.618,29.615,-10.047,-70.521,34.616,46.289,32.0,-4.11,20.891,-83.333,13.637,-82.105,38.49,-36.386,-18.013,-65.116,-69.048,,,-63.924,23.07,13.845,-75.982,-71.552,-31.13,-36.95,25.01
2016-05-07,-43.284,-41.111,-80.783,46.114,-50.444,-64.384,12.245,,-38.823,56.094,,-31.507,5.769,-66.207,-22.807,-27.659,-3.048,-21.052,-18.013,-82.507,-37.799,25.0,31.357,-63.924,20.872,-42.222,-75.982,-71.052,-8.174,-57.966,-15.173
2016-05-08,-90.935,,,,,,-83.527,,,,-70.414,,,,,,,,,,,-66.257,,-63.522,-75.612,,,,,-78.716,-98.562
2016-05-09,,,,,,-46.196,,,,,,,,,,,,,,,,,,,-96.346,,,,,,-99.521
2016-05-10,-27.243,-70.225,-80.714,23.88,-40.621,6.313,-9.502,15.195,-37.349,-9.541,-40.35,-73.176,10.769,74.268,13.13,-81.915,37.358,-6.161,29.654,-82.196,-68.75,39.272,40.92,75.575,16.399,,-51.755,-71.239,-31.25,-15.152,28.462
2016-05-11,-12.334,-40.783,-80.435,67.164,-20.944,-64.42,35.434,68.984,-36.97,-6.91,50.42,16.667,15.214,63.865,-61.628,-28.169,-35.757,-7.042,17.677,29.584,-6.699,-33.729,-26.86,-32.164,21.202,-40.188,-27.947,-13.716,-19.372,-57.288,45.57
2016-05-12,8.741,,-60.431,54.904,-80.236,-46.049,5.308,-40.909,-68.073,-7.581,-14.045,45.483,14.872,81.847,12.627,90.925,21.698,18.75,16.92,-29.204,-37.799,-66.667,-50.42,3.447,21.79,-10.698,,41.282,-8.174,,35.621
2016-05-13,-1.518,,-79.245,36.567,7.87,-9.589,-10.126,-40.45,-36.526,-7.915,-42.373,-8.987,29.58,-70.588,-24.139,78.242,-67.665,-7.908,28.139,-12.281,-68.75,24.563,17.966,2.3,21.219,-70.094,-73.659,-71.366,-8.334,-78.322,30.422
2016-05-14,-25.651,-70.454,,20.149,-21.177,45.909,-18.203,15.74,,-8.571,,3.676,-9.99,-11.561,-61.85,64.151,-67.665,-84.615,15.657,-65.015,53.187,-66.667,-3.279,-65.681,21.823,-40.188,,-14.097,20.799,,-2.684
2016-05-15,-87.624,,,,,,-83.527,,,,,,,-40.572,,-23.585,,,,,,,,,-75.315,,,,,,-97.615
2016-05-16,,,,,,,,,,,,,,,,,,,-80.0,,,,,,-96.303,,,,,,-97.615
2016-05-17,23.413,-41.242,-16.862,40.977,-12.355,31.25,23.416,50.264,-36.905,-31.095,11.765,-34.783,41.709,56.25,-24.139,-23.256,-4.218,-38.317,15.423,46.818,-8.333,-33.333,-75.82,-65.681,17.375,42.968,5.0,-14.474,-30.89,22.678,26.151
2016-05-18,22.91,-70.115,-57.258,40.841,-2.617,-43.91,5.851,-42.105,,-8.45,28.628,40.692,-61.802,,46.97,-48.598,-67.879,18.181,26.866,1.667,33.636,-66.279,-75.62,,22.695,-70.37,22.546,55.385,-30.89,-35.789,35.731
2016-05-19,-6.634,-40.231,-78.455,-8.219,-69.91,55.682,-10.023,-70.9,-37.279,26.41,-71.823,40.468,-42.478,28.846,32.955,-11.29,-3.048,-8.334,14.925,56.666,-9.59,,-51.24,-64.634,23.267,14.453,3.183,27.384,-7.369,,30.61
2016-05-20,7.395,,7.924,26.7,9.091,-61.96,-9.711,-12.699,19.34,25.642,,-48.314,-17.157,78.365,-62.712,-12.5,22.643,33.485,26.439,-1.099,-69.585,,-75.105,-29.696,22.384,14.453,,-11.363,-40.754,6.666,38.158
2016-05-21,-4.052,,-77.637,-24.208,-59.578,-41.765,-9.606,-41.361,-68.823,9.846,-15.254,79.384,-36.212,39.332,-25.001,-12.304,-67.284,-55.0,-2.899,-83.471,-65.445,-33.333,-50.0,-64.848,24.008,-70.776,,-8.878,-17.352,-57.295,-19.562
2016-05-22,,,,,,,-83.372,,,,,-63.287,,,,,,,,,,,,,-74.96,,,,,,-97.62
2016-05-23,,,,,,,,,,,,-87.609,,,,,,,,,,,,,-96.25,,,,,,-98.095
2016-05-24,-9.009,-68.323,12.452,39.213,1.94,-4.13,-0.346,32.142,-37.279,-33.219,-71.264,-2.069,-42.365,-74.58,-25.001,-74.61,56.064,17.235,-2.616,32.037,-31.25,-30.908,64.799,7.47,17.917,-69.953,-46.534,-69.626,-17.5,-57.401,33.806
2016-05-25,-32.103,37.254,-31.466,16.231,-18.787,-41.265,20.555,14.285,-36.526,-11.263,29.2,-26.804,-35.771,1.62,-25.423,33.812,-67.284,-7.26,26.013,-49.296,-62.712,69.474,-52.846,-60.0,24.941,-2.537,36.728,-8.878,-17.647,5.762,41.62
2016-05-26,20.737,-5.556,-76.339,15.485,-17.284,14.103,-15.393,-12.042,,-9.408,-71.264,-38.261,-61.117,-49.533,11.11,,-66.667,33.939,34.515,-31.819,-25.423,-34.104,-6.452,37.07,25.489,-66.667,7.87,44.358,15.909,32.203,35.219
2016-05-27,-6.151,45.425,-52.466,31.642,30.81,13.847,-6.933,42.398,37.358,-8.772,-42.529,-75.261,-21.687,43.59,-25.423,-71.501,-63.195,5.844,12.687,-31.819,45.758,-32.942,45.69,36.208,27.471,0.0,-46.0,-10.139,-23.256,-11.61,23.239
2016-05-28,-7.424,-69.048,-5.778,-41.485,-48.619,-3.561,40.278,49.624,-67.665,12.308,,3.521,-40.909,,15.15,-85.185,-62.937,5.844,13.183,-15.254,-26.256,56.641,-76.68,13.793,28.399,-66.667,,-9.303,-22.656,-55.97,-10.506
2016-05-29,-93.949,,,,-89.586,,,,,,,-87.044,,,,-84.96,,,,,,,,,-74.676,,,,,,-98.556
2016-05-30,,,,,,,,,,,,,,,,,,,,,,,,,-96.208,,,,,,-99.038
2016-05-31,-23.704,,-76.233,-85.275,,33.846,-91.519,-15.763,,,,-86.949,-93.34,,,-84.636,,,,,,-32.144,13.898,12.643,18.234,-66.667,,,,-77.82,-57.527
2016-06-01,35.321,-66.452,-52.466,31.791,24.799,-5.523,30.392,-16.586,-1.241,-8.244,,15.806,-0.205,-86.083,-20.732,,-60.305,-68.974,-42.442,66.008,-26.137,25.0,,47.586,26.27,2.083,10.578,33.438,2.885,34.867,25.08
2016-06-02,29.233,0.63,-29.018,13.993,18.533,40.171,9.082,62.931,37.736,-8.571,29.796,30.217,-6.953,,49.23,,48.076,35.231,55.556,12.107,60.879,23.685,-52.988,,25.28,1.563,39.103,32.188,13.847,42.585,45.449
2016-06-03,16.541,,-29.018,13.62,4.478,22.637,61.156,67.816,-4.789,-8.896,10.715,-47.985,-33.127,58.279,-60.607,,55.448,19.039,22.944,37.288,-63.277,-67.052,14.576,-22.973,26.34,-66.137,-70.95,50.67,-21.212,-12.915,40.739
2016-06-04,-39.893,-32.485,-52.889,-42.116,-26.833,-44.225,28.676,50.848,-68.263,-30.686,,-21.835,-25.983,-71.353,-21.213,-52.631,31.73,-22.435,22.079,-83.827,-62.643,-34.482,27.683,-60.959,25.806,-66.137,,30.312,-8.081,-78.148,-11.518
2016-06-05,,,,,-78.849,,-91.743,,,,,,,,,,,-84.286,,-83.602,,,,,-73.409,,,,,,-96.578
2016-06-06,-96.995,,,,,,,,-4.704,,,,,,,,-62.937,,,,,,,,-96.161,,,,,,-96.091
2016-06-07,-66.528,1.233,-52.423,22.388,-26.087,-43.75,-17.241,33.615,45.988,-7.915,-44.318,-47.955,-32.221,-70.976,48.308,,11.32,42.7,-8.587,-50.272,-61.538,76.691,,,22.768,26.563,-42.373,-13.902,-33.808,-11.279,15.553
2016-06-08,-14.441,1.213,16.296,35.549,5.735,-23.033,-8.545,-0.421,23.148,66.827,26.938,-8.412,-45.664,-70.899,-61.309,,-62.412,36.667,49.174,44.411,-23.077,-38.378,55.172,14.287,33.066,62.305,31.372,,23.692,25.988,51.962
2016-06-09,-10.713,25.455,-28.319,34.871,-14.465,-61.516,7.692,64.972,74.928,12.812,-72.472,-46.667,-11.332,-70.822,13.847,,-23.74,-5.489,6.313,-34.585,-23.53,-8.066,,14.037,24.911,-66.492,,29.524,-21.371,-53.543,37.556
2016-06-10,34.849,-32.515,-66.667,19.734,72.437,-80.299,-0.231,28.532,17.13,12.188,,15.873,-44.974,,-61.309,,-22.628,41.185,-9.589,-34.232,-61.765,-38.378,-9.881,12.867,27.98,-33.333,30.0,-41.935,-34.211,37.046,15.737
2016-06-11,-14.009,-65.854,-32.074,-44.398,-17.2,-60.479,13.988,-53.543,-10.499,-31.916,-46.067,-73.18,-37.832,-85.185,-22.155,,-61.314,27.947,-9.837,-83.558,35.385,18.535,,,28.451,-66.667,,55.555,-33.943,-32.183,-10.046
2016-06-12,-96.888,,,,,-60.119,,,,,,,,,,,,,,,-22.354,,,-23.489,-74.137,,,,,,-98.044
2016-06-13,,,,,,-39.823,,,,,,,,,,,,,,,,,,,-96.168,,,,,,-97.555
2016-06-14,39.546,,-32.501,-30.672,-37.134,-20.0,7.585,-53.543,32.222,-32.156,-72.626,7.5,-23.365,-55.556,-22.155,-54.191,,66.364,-10.082,-66.848,34.848,18.965,-77.42,33.333,20.896,23.828,-70.834,-14.865,-20.57,,36.24
2016-06-15,17.81,-66.257,3.703,-16.455,-15.0,-39.823,44.697,-8.171,-70.33,-8.896,67.858,-5.222,-44.206,-85.146,-61.077,-38.462,48.462,32.121,19.913,-33.333,13.13,-68.783,,-62.251,25.463,23.048,-13.018,-14.865,5.193,,36.959
2016-06-16,-6.131,,72.054,-2.737,21.078,2.352,19.074,44.791,,26.302,-48.148,25.857,-22.869,-24.933,-22.155,-84.366,-22.058,-11.011,6.06,-17.568,-60.947,-6.35,14.91,-24.503,26.0,37.5,-13.53,11.508,-21.053,-54.217,37.383
2016-06-17,8.996,,37.818,-16.632,40.625,1.764,-1.031,25.555,-39.999,10.938,-48.422,-5.951,-29.501,-54.521,-61.077,50.072,-60.583,3.463,-11.528,23.156,-22.354,,-52.586,-61.224,26.497,-67.512,-41.86,11.11,-21.212,-77.108,29.3
2016-06-18,33.446,-29.802,21.818,-16.981,-68.323,17.157,-9.382,9.666,,-32.394,,-73.077,-50.055,,-22.155,-68.786,-60.294,-85.202,18.399,,-60.947,-6.841,-28.88,34.21,28.489,-67.18,-41.86,-71.622,-21.212,,-16.335
2016-06-19,-96.868,,,,,,,,,,,,,,,-84.393,,-85.011,,,,,,,-74.14,,,,,,-98.054
2016-06-20,-93.657,,,,,,,,,,,,,,,,,,,,,,,,-96.169,,,,,,-99.027
2016-06-21,9.867,-63.946,-5.171,-17.328,-5.263,-79.762,-17.431,-54.887,-39.665,-9.859,,-86.497,-35.359,-84.419,35.77,-52.907,57.098,32.239,18.181,11.71,-60.715,18.645,-4.762,45.964,18.518,-34.694,,-15.626,4.808,-7.055,26.382
2016-06-22,12.37,29.718,20.0,-31.107,12.835,28.781,18.889,-54.372,17.13,-8.896,41.946,46.687,-41.704,,-60.366,-83.784,,42.538,-12.699,-1.614,-60.715,-69.27,80.758,-62.251,27.073,-3.032,15.0,-15.626,15.556,-5.484,45.704
2016-06-23,2.0,5.03,-6.144,-44.538,-26.316,-59.524,-17.808,-31.034,16.668,26.042,-3.094,-46.199,-55.832,-84.527,-20.732,,-61.151,45.924,-30.343,12.88,14.14,-38.541,-78.347,-61.487,25.542,37.188,-70.175,-15.626,-7.895,39.541,32.632
2016-06-24,-32.922,-29.802,-36.723,9.849,47.467,,12.798,75.556,15.278,25.26,17.084,-32.485,-40.976,,-60.123,79.36,-22.857,-71.489,-13.158,-50.4,-61.177,33.898,22.122,-61.074,26.085,-3.032,-40.697,-15.999,-20.892,-75.758,29.075
2016-06-25,-77.621,-64.667,-6.144,-44.304,4.559,49.559,-10.0,-32.33,,-32.758,-27.227,-6.396,-19.753,,36.538,58.158,47.272,-56.871,-12.987,,-61.177,-9.091,56.494,-60.544,24.478,-35.355,-10.858,,4.808,-51.073,-23.989
2016-06-26,-93.526,,,,,,,,,,,,,-69.143,,-43.307,,,,,,,,,-74.099,,,,,,-97.579
2016-06-27,-96.722,,,,,,,,,,,,,,,,,,,,,,,,-96.163,,,,,,-98.548
2016-06-28,22.76,-64.667,-68.333,-44.304,-16.049,,-19.227,-54.477,61.212,9.846,-75.369,-31.952,-6.423,-69.055,-20.989,-71.654,-61.806,-56.962,-13.436,-66.578,-60.947,33.0,-36.603,73.39,18.544,21.485,14.423,27.302,-8.081,-3.391,33.579
2016-06-29,31.342,-29.334,-68.157,19.866,-5.99,-80.294,-3.182,,13.183,-11.565,,-3.977,23.846,-53.125,-60.248,,-24.139,41.912,-30.749,57.029,35.605,-39.902,-57.088,69.491,26.544,-67.18,-12.36,-17.467,15.213,-75.641,36.061
2016-06-30,29.782,-28.38,-3.932,-44.421,-6.565,-60.588,-10.845,-54.199,,-12.161,-50.753,-29.304,-48.471,-68.661,-20.496,,,12.684,-13.659,-16.224,-60.715,-40.197,5.714,30.508,25.526,55.357,,-72.0,-20.892,-26.924,32.183
2016-07-01,38.39,-63.946,-35.594,-44.421,13.503,-21.408,11.771,-8.398,-15.182,-12.161,,20.612,-25.63,-21.348,-20.989,-57.937,,-13.56,-30.927,-14.634,-60.715,68.405,51.964,-63.581,26.039,-67.677,,-15.999,-7.143,-49.557,21.962
2016-07-02,6.926,-63.946,-35.195,-30.085,-15.397,26.013,-2.74,,12.5,-34.343,-74.742,-57.143,-2.425,-52.676,-20.989,,-61.806,-56.596,-48.062,-48.642,-21.43,-70.673,-37.777,-63.354,30.447,-35.679,,-15.999,-7.143,-74.553,-23.336
2016-07-03,,,,,,,,,,,,,,,,,,,,,,,,,-74.121,,,,,,-98.562
2016-07-04,,,,,,,,,,,,,,,,,,,,,,,,,-96.166,,,,,,-99.042
2016-07-05,21.312,-62.774,-67.416,-43.71,-78.717,-3.735,-75.722,,-14.286,,,,-24.331,-68.3,,,,,,,,,-35.878,-62.963,18.527,-67.839,,9.525,,-74.222,-57.325
2016-07-06,9.817,,-34.463,10.606,-14.599,-4.286,34.586,-32.443,-43.158,7.5,-74.479,-70.69,-8.558,,-21.74,,12.12,21.717,18.181,-13.89,-60.366,-13.875,-57.252,-26.381,26.031,-67.347,-70.122,-71.875,-7.055,-73.874,1.332
2016-07-07,-12.056,46.0,-66.667,-43.59,-46.541,-80.636,53.174,-77.308,-71.429,66.741,-23.438,2.521,-30.687,,-21.251,-72.043,-62.069,-15.566,35.353,-48.189,-59.876,-70.588,6.072,-26.381,26.559,73.438,-39.506,-15.626,-7.247,,25.516
2016-07-08,16.988,,-0.57,-1.702,-23.84,-22.544,-4.87,-31.558,,5.938,2.0,-26.881,-45.247,67.736,-58.553,-43.935,-24.656,-1.282,46.144,-29.744,-18.749,-70.149,,-63.191,26.544,-68.0,,-15.626,6.25,-18.571,28.088
2016-07-09,-31.57,-61.718,-66.857,-43.226,7.647,42.289,42.208,-54.372,-71.658,-36.212,,-55.844,-28.659,-20.42,-17.105,,-61.905,-71.735,25.0,,-59.12,16.668,5.454,-26.828,27.034,-68.0,16.668,-15.626,-6.86,-72.857,-12.177
2016-07-10,,,,,,,,,,,,,,,,,,,-83.124,,,,,,-74.123,,,,,,-96.053
2016-07-11,-96.701,,,,,,,,,,,,,,,,,,,,,,,,-96.166,,,,,,-99.507
2016-07-12,5.449,-61.718,83.99,-1.071,-13.238,0.298,-22.034,-54.545,48.517,-36.212,-23.037,2.731,-43.965,,-17.105,-71.892,46.428,-1.282,4.478,,-58.861,43.888,61.958,54.167,19.133,-68.0,-40.373,48.753,-7.247,25.614,26.001
2016-07-13,-36.775,,14.655,-29.184,-23.718,-19.277,1.226,-77.011,-16.755,-36.0,70.262,-10.722,-43.548,-84.337,-58.553,-85.635,10.713,34.711,41.791,5.278,-58.599,-69.697,16.667,30.738,25.534,21.875,-70.0,-71.875,-33.472,-72.728,45.539
2016-07-14,-25.746,,-40.999,-15.021,-13.376,29.637,-22.034,-76.834,-44.21,5.938,-75.61,-69.71,-34.426,-67.088,-16.555,,,-43.226,26.493,-28.784,-58.599,-39.699,-79.401,43.278,26.054,50.0,-39.506,-15.626,-6.472,26.666,33.047
2016-07-15,-4.837,,44.068,-15.204,69.687,44.279,-6.229,,-43.751,5.624,30.333,26.471,-58.28,-50.633,-58.001,,-62.416,0.0,-31.98,-10.714,18.973,32.334,2.91,4.917,25.518,1.04,-69.325,-43.498,-19.328,-72.195,27.772
2016-07-16,-25.0,-18.261,15.833,-1.702,-57.3,43.283,-13.75,13.898,,20.833,,-69.091,-49.285,,52.38,-85.088,,-57.05,1.493,,-17.198,-41.176,-78.765,28.225,24.47,-66.316,,-15.247,6.836,38.597,-9.129
2016-07-17,-96.591,,-69.951,,,,,,,,,,,-83.281,,-84.84,,,,,,,,,-73.139,,,,,,-99.007
2016-07-18,,,,,,,,,,,,-84.354,,,,,,,,,,,,,-96.163,,,,,-72.512,-99.006
2016-07-19,-7.266,-18.261,57.46,10.228,27.375,-79.94,-21.233,-7.57,-70.967,-36.425,-51.923,20.653,-23.026,,-57.718,-69.275,12.727,-41.978,13.853,-46.526,-58.333,80.926,32.467,27.778,20.451,40.624,,-14.865,-5.882,26.896,12.905
2016-07-20,-12.907,20.567,14.515,27.424,14.705,-38.719,-21.053,-6.452,-70.652,21.353,-75.962,9.524,-22.619,-66.456,-57.718,-84.638,33.183,-70.404,-15.6,-8.385,20.513,-70.149,31.949,-64.205,26.598,1.563,-69.182,-15.626,-6.277,8.19,38.21
2016-07-21,27.087,20.14,-70.423,-2.737,-56.619,64.499,2.787,-76.423,78.125,-15.512,-27.885,-36.842,-30.481,-0.624,-15.437,-53.779,9.697,-9.795,1.01,-44.339,-57.238,-40.595,-78.682,6.877,29.035,0.52,-32.877,28.254,7.226,-17.535,29.558
2016-07-22,22.904,,86.032,34.16,51.084,43.781,-20.872,,-12.902,5.312,-75.61,-5.909,-38.844,-83.013,-57.718,,-25.827,5.194,25.19,-6.645,-56.954,-10.892,-14.504,-63.793,27.019,40.312,1.36,77.579,77.589,-71.844,22.407
2016-07-23,-39.7,-16.521,-71.041,-44.654,-35.646,14.925,20.652,,,-36.634,-27.536,-21.769,-11.924,,40.475,-84.661,-26.316,-84.757,-16.244,-25.08,-56.954,31.334,-35.632,,27.495,-66.492,,27.936,-10.935,-71.498,-22.364
2016-07-24,,,-70.721,-86.134,-57.3,,,,,,,,,,,-84.615,,,,,-56.954,,,-63.954,-74.14,,-66.434,,-87.276,,-99.496
2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,-95.212,,,,,,-96.976
2016-07-26,-29.986,82.589,-70.721,-16.806,-14.195,-60.479,-12.658,,-14.973,4.688,-75.481,-7.692,-28.962,-83.226,-57.718,,-25.975,-9.382,32.66,-62.54,-56.081,-12.439,-35.385,-63.096,6.927,-66.492,-66.197,-16.964,-23.658,-14.077,14.826
2016-07-27,2.042,39.063,14.395,54.072,-67.412,,-4.828,-75.877,-43.315,-16.065,-75.362,-23.077,-37.5,-0.953,-14.865,-38.922,-24.503,39.256,12.77,33.686,43.463,30.492,65.664,44.516,27.088,-66.137,-65.957,9.275,12.327,12.288,36.002
2016-07-28,6.667,,-70.535,37.879,-77.446,-40.0,3.233,-51.304,-42.703,40.234,,-38.739,-26.45,,-14.865,-69.091,-62.251,-40.0,31.313,23.729,-12.161,11.885,-57.621,-28.323,34.432,50.0,-31.915,-16.593,21.25,-42.156,32.623
2016-07-29,46.584,,30.91,-32.653,20.855,-20.0,-20.323,-27.273,-42.247,67.813,-20.635,-7.901,-72.143,,85.119,,-61.842,65.391,67.225,-6.35,-11.563,-14.884,-36.195,-64.162,29.02,0.0,81.713,-16.964,-6.079,77.062,27.075
2016-07-30,-19.499,,-69.863,-32.653,-19.459,-59.502,3.456,-51.092,-70.745,-37.864,,-23.25,10.641,-51.274,40.08,,,-84.651,10.606,-25.786,-50.0,-70.813,,-28.001,29.899,-66.492,,9.275,6.445,,-15.997
2016-07-31,-88.894,,,,,,-75.834,,,-79.288,,,,,,,,,,,,,,,-74.15,,-69.621,,,,-94.88
2016-08-01,-92.507,,,,,,,,,,-68.553,,,-83.492,,,,-84.651,,,,,,,-96.17,,,,,,-97.441
2016-08-02,-6.295,,-39.999,-5.906,2.156,-19.753,5.824,-75.546,-39.561,-37.864,-68.354,-84.295,1.119,-2.194,19.577,,80.702,-22.897,-4.878,-7.524,-0.764,13.935,-36.842,,22.019,39.062,-64.18,-16.964,-19.666,-70.202,-9.993
2016-08-03,13.565,-20.354,68.733,37.627,62.189,-19.504,23.304,-75.217,-10.327,-17.152,86.667,42.113,62.759,-51.25,51.112,15.104,10.527,7.36,-20.538,55.085,88.769,-70.813,-36.364,83.602,24.84,84.531,29.168,-72.072,16.667,16.95,48.706
2016-08-04,-28.613,18.52,-40.807,-32.238,-44.992,75.898,5.605,-25.973,,-16.883,27.2,20.589,45.769,,-18.18,-41.284,9.94,-53.738,-20.732,-42.903,-55.48,-70.531,-78.49,-32.24,28.391,47.917,63.021,39.517,24.844,-9.231,35.143
2016-08-05,-10.345,-58.558,-70.136,-45.228,42.911,36.731,-18.415,30.993,-37.931,-15.789,,-20.93,50.49,-83.861,38.493,,-24.503,-7.908,20.385,-61.935,-55.48,65.0,-35.075,-66.12,26.896,-3.518,,8.065,5.664,-69.43,8.869
2016-08-06,-66.217,-17.116,-70.136,-44.421,23.01,62.527,-1.869,-75.527,-37.931,65.625,-71.91,-36.597,27.487,,-59.09,-85.449,,-8.121,28.376,-62.058,-55.173,41.128,-77.947,-66.12,26.873,-4.0,,,-7.055,-69.27,-12.998
2016-08-07,,,,,,,-83.645,-26.25,,,,,,,,,,-84.491,,,,,,,-74.18,,,-45.851,,,-98.446
2016-08-08,-96.243,,,-57.95,,,,,,,-71.91,,,,,,,-84.295,,,,,,,-96.175,,,,,,-98.447
2016-08-09,-6.115,,-70.136,-43.46,-3.055,-80.781,43.701,-75.105,34.444,-37.46,,-52.558,16.805,68.9,,,-22.759,8.823,-6.699,-43.451,-55.173,66.617,-32.818,28.688,18.329,88.846,-66.906,24.838,15.799,-38.624,20.099
2016-08-10,-20.831,49.778,-70.136,1.493,6.866,,5.385,-48.246,-38.983,3.75,,21.14,32.596,14.0,-58.941,,-61.111,41.31,-22.063,-23.625,-9.723,25.574,10.0,4.37,25.844,74.872,-33.333,-73.16,36.198,-8.422,34.401
2016-08-11,-35.317,-20.0,-70.0,-11.453,-4.437,51.082,-10.361,-74.009,-39.326,-16.883,48.511,-51.196,43.158,-62.264,-17.335,38.519,-60.284,19.301,19.423,-4.838,-54.545,-73.128,34.483,-29.886,26.35,36.41,-32.857,7.663,-8.384,-38.541,26.323
2016-08-12,-23.454,-59.483,-70.0,3.839,21.393,-25.444,-2.325,22.034,-39.326,3.438,8.855,48.162,17.988,65.125,-58.389,93.494,14.88,-22.375,7.911,-4.838,-54.545,,-77.862,-64.535,24.761,-22.001,38.724,45.853,14.93,-38.86,17.372
2016-08-13,-27.103,48.936,51.599,-25.224,31.983,46.349,-10.569,,-38.888,-17.152,-72.159,30.719,37.014,,-58.389,58.17,-22.221,-69.021,7.693,,-52.555,-73.094,-77.606,-64.535,25.82,60.308,,-20.851,-33.884,-69.072,-19.777
2016-08-14,-96.158,,,,,,,,,,,,,,,-57.413,,,,,,,,,-74.186,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,-96.176,,,,,,-99.478
2016-08-16,-49.3,-21.667,56.903,-24.208,46.352,-5.971,-11.124,-47.511,,2.812,,-51.659,12.693,-43.75,-58.108,-42.857,47.858,52.836,6.25,-22.924,-51.851,36.945,,-29.481,20.158,-48.819,-1.4,4.838,48.646,-68.254,17.019
2016-08-17,-13.29,-22.315,-70.869,6.61,-16.9,-62.276,-10.915,,,2.5,,55.567,29.231,,-56.945,28.667,-61.643,26.471,-53.846,25.616,-1.517,-47.368,8.07,-29.143,27.829,-49.02,61.17,-72.925,3.32,76.191,40.929
2016-08-18,15.47,-22.315,-70.869,6.397,-48.222,-61.111,4.794,-48.181,-39.326,18.75,-71.856,12.394,17.87,-61.291,-56.028,10.555,-22.759,-9.333,18.359,-1.023,-50.0,,-56.489,-29.545,25.781,-74.206,-34.722,26.13,-34.959,32.786,37.03
2016-08-19,-44.172,,14.553,6.823,25.488,-61.111,11.284,60.175,17.593,-37.864,,-18.661,28.615,85.298,-56.028,68.611,,-38.739,34.219,-20.274,-50.0,,60.088,4.84,27.289,-22.31,-66.896,25.484,-9.312,,23.78
2016-08-20,3.846,,-70.742,-38.532,-38.249,-80.435,-27.368,41.854,-69.663,-37.46,,78.676,36.38,-39.241,-55.715,-46.429,-22.535,-38.876,39.346,-80.069,-0.764,,-17.092,-64.971,26.773,66.41,-66.438,-19.48,-9.312,-69.85,-31.346
2016-08-21,,,,,,,,,,,,-66.42,,,,,,,,,,,,,-74.216,,,,,,-98.944
2016-08-22,,,,,,,,,,,,,,,,,,,,,,,,,-96.18,,,,,,-98.415
2016-08-23,-15.567,12.767,-40.707,-37.529,11.534,-40.938,-20.094,-75.0,-69.492,-37.46,-44.243,32.836,27.282,-79.661,-55.395,-59.941,36.818,-69.021,4.241,-79.505,-50.0,,-14.607,4.84,18.835,-75.191,-32.877,,-34.959,16.25,23.057
2016-08-24,13.97,-60.504,,28.69,11.126,35.516,-11.688,-24.67,-38.983,-16.613,71.07,44.369,15.74,-17.241,-55.072,-32.025,-21.43,34.853,4.241,37.931,-0.764,,-78.572,-30.338,24.698,32.052,-30.987,-20.435,-8.943,57.5,41.041
2016-08-25,-10.857,-59.83,-41.071,8.529,-18.168,-21.982,-11.793,-74.667,,-16.613,4.348,12.153,26.051,,25.807,-86.145,-21.985,18.934,4.464,-39.373,32.307,-46.729,-56.818,-29.545,24.729,-26.966,-64.748,-19.383,-8.384,-39.699,31.798
2016-08-26,29.377,19.15,-70.404,20.336,34.727,-60.502,-19.717,,-7.427,3.75,3.26,-51.332,14.556,-56.682,43.548,,-22.535,-7.273,-39.907,-39.16,-49.218,-73.239,-77.821,5.913,26.865,-2.986,-29.496,24.918,-8.572,-39.086,24.476
2016-08-27,-6.563,,,-6.294,-48.933,48.571,-10.74,-21.861,,-37.256,,-34.475,14.083,-77.982,-55.072,-72.81,-61.267,-84.332,16.406,,-48.818,-45.192,-77.821,-64.162,28.391,-51.673,,-73.128,-8.758,17.083,-11.796
2016-08-28,,,,-68.445,,,,,,,,-83.619,,,,,,,,,,,,,-74.175,,,,,,-98.931
2016-08-29,-95.935,,,-84.028,,,,,,,,,,,,,,,,,,,,,-96.174,,,,,,-98.396
2016-08-30,-34.66,-58.771,,-5.263,17.04,,3.846,-73.709,-38.637,-36.893,-73.743,11.514,-64.335,,-9.999,-73.414,,-5.909,16.154,-18.597,-48.438,38.012,-55.118,,20.175,-75.837,42.4,-72.807,-8.634,,-1.151
2016-08-31,24.239,-58.771,-12.329,10.144,0.896,-80.128,11.029,,-68.965,4.616,-73.333,-2.428,52.693,33.333,25.397,,-23.077,-6.757,3.297,59.914,34.85,-18.958,-77.255,-26.946,25.33,-27.51,63.0,38.442,-8.451,52.059,34.821
